,Unnamed: 0,Column,imdb_title_id,title,year,genre,duration,country,language,director,production_company,budget,usa_gross_income,worlwide_gross_income,Real GDP (trillions $),GDP Growth Rate %,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Sum_production_company_income,Sum_Director_income
5029,5264,5264,tt5822564,The Kitchen,2019,"Action, Crime, Drama",102,USA,English,Andrea Berloff,BRON Studios,38000000,12180032,15880032,19.073,2.3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,995064593,15880032
5030,5289,5289,tt6205872,Assassination Nation,2018,"Action, Comedy, Crime",108,USA,English,Sam Levinson,BRON Studios,7000000,2005142,2584988,18.638,2.9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995064593,2584988
5031,4314,4314,tt1719071,Another Happy Day,2011,"Comedy, Drama",119,USA,English,Sam Levinson,Charter Management,4000000,8464,355688,15.841,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,355688,2584988
5032,5321,5321,tt6663582,The Spy Who Dumped Me,2018,"Action, Adventure, Comedy",117,"Canada, USA","English, Russian, French, Lithuanian, German",Susanna Fogel,BRON Studios,40000000,33562069,75320680,18.638,2.9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995064593,75320680
5033,4075,4075,tt1499302,"Filth to Ashes, Flesh to Dust",2011,Horror,90,USA,English,Paul Morrell,Jeoa Productions,100000,202531,202531,15.841,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,202531,202531
5034,4080,4080,tt1502714,Monogamy,2010,"Drama, Romance",96,USA,English,Dana Adam Shapiro,TBD,5000000,21527,21527,15.599,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21527,21527
5035,4083,4083,tt1509130,Janie Jones,2010,"Biography, Drama, Music",114,USA,English,David M. Rosenthal,Unified Pictures,3000000,6840,6840,15.599,2.6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,546149,60273173
5036,5026,5026,tt3862750,The Perfect Guy,2015,"Crime, Drama, Horror",100,USA,English,David M. Rosenthal,Rocklin/Faust,12000000,57027435,60273173,17.404,2.9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,60273173,60273173
5037,4376,4376,tt1798243,Rudderless,2014,"Comedy, Drama, Music",105,USA,English,William H. Macy,Unified Pictures,5000000,58293,546149,16.912,2.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,546149,546149
5038,4092,4092,tt1520498,The Oogieloves in the Big Balloon Adventure,2012,"Adventure, Family, Fantasy",88,USA,English,Matthew Diamond,Big Balloon Adventure Movie,20000000,1065907,1065907,16.197,2.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1065907,1065907
5039,4102,4102,tt1532538,Line of Duty,2013,"Action, Crime, Thriller",100,USA,"English, Spanish",Bryan Ramirez,Irez Pictures,2500000,54204,54204,16.495,1.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54204,54204
5040,4103,4103,tt1532958,Battle of the Year,2013,"Drama, Music",110,USA,English,Benson Lee,Contrafilm,20000000,8888355,16549477,16.495,1.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16549477,16549477
5041,4776,4776,tt2566644,Seoul Searching,2015,"Comedy, Drama, Music",105,"South Korea, China, USA","English, Korean, German",Benson Lee,Seoul Searching,2100000,18654,18654,17.404,2.9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18654,16549477
5042,4109,4109,tt1535970,The Ledge,2011,"Drama, Romance, Thriller",101,"USA, Germany, Saudi Arabia",English,Matthew Chapman,Foresight Unlimited,10000000,9216,610986,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,32517248,610986
5043,4256,4256,tt1659343,Universal Soldier: Day of Reckoning,2012,"Action, Horror, Mystery",114,USA,English,John Hyams,Foresight Unlimited,11500000,5460,369179,16.197,2.2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,32517248,369179
5044,4311,4311,tt1715336,Anna,2013,"Drama, Mystery, Sci-Fi",99,"Spain, USA, UK, France",English,Jorge Dorado,The Safran Company,7000000,4288,1257142,16.495,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3142154,1257142
5045,4117,4117,tt1544600,The Grace Card,2010,Drama,101,USA,English,David G. Evans,GraceWorks Pictures,200000,2430735,2430735,15.599,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2430735,3589633
5046,5313,5313,tt6512428,Indivisible,2018,"Drama, War",119,USA,English,David G. Evans,Provident Films,2700000,3511417,3589633,18.638,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3589633,3589633
5047,5195,5195,tt5033998,Charlie's Angels,2019,"Action, Adventure, Comedy",118,USA,English,Elizabeth Banks,2.0 Entertainment,48000000,3150000,3150000,19.073,2.3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103446042,287144079
5048,4832,4832,tt2848292,Pitch Perfect 2,2015,"Comedy, Music",115,USA,"English, German",Elizabeth Banks,Brownstone Productions (II),29000000,184296230,287144079,17.404,2.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,287144079,287144079
5049,4129,4129,tt1560987,The Trouble with Terkel,2010,"Animation, Comedy, Drama",87,USA,English,"ThorbjÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â¸rn Christoffersen, Stefan Fjeldmark",Indican Pictures,1000000,110289,110289,15.599,2.6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110289,110289
5050,4130,4130,tt1562568,Higher Ground,2011,Drama,109,USA,English,Vera Farmiga,Authentic Management Productions,2000000,841733,1043262,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1043262,1043262
5051,4132,4132,tt1562871,Ra.One,2011,"Action, Adventure, Sci-Fi",156,"India, USA","Hindi, Tamil, Telugu, Chinese, English",Anubhav Sinha,Red Chillies Entertainment,24000000,2511689,35911689,15.841,1.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35911689,35911689
5052,4134,4134,tt1563742,Overboard,2018,"Comedy, Romance",112,USA,"English, Norwegian, Spanish, French",Rob Greenberg,Pantelion Films,12000000,50316123,91244913,18.638,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91244913,91244913
5053,4138,4138,tt1564870,Not Today,2013,Drama,103,USA,"English, Telugu, Hindi",Jon Van Dyke,Friends Media,1600000,318121,318121,16.495,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,318121,318121
5054,4139,4139,tt1566637,The Afflicted,2011,"Horror, Thriller",85,USA,English,Jason Stoddard,Afflicted Picturehouse,180000,212940,212940,15.841,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,212940,212940
5055,4145,4145,tt1570989,Tiny Furniture,2010,"Comedy, Drama, Romance",98,USA,English,Lena Dunham,Tiny Ponies,65000,391674,416498,15.599,2.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,416498,416498
5056,4146,4146,tt1571234,Mortal Engines,2018,"Action, Adventure, Fantasy",128,"USA, New Zealand",English,Christian Rivers,Media Rights Capital (MRC),100000000,15951040,83672673,18.638,2.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83672673,83672673
5057,4147,4147,tt1572154,Kinyarwanda,2011,"Drama, History, Romance",100,"USA, France","English, Kinyarwanda",Alrick Brown,Blok Box IMG,400000,35412,35412,15.841,1.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,35412,35412
5058,4150,4150,tt1582271,The Good Doctor,2011,"Drama, Thriller",91,USA,English,Lance Daly,Code Red,6000000,5206,51017,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,51017,51017
5059,4154,4154,tt1584131,The Last Godfather,2010,"Comedy, Crime, Romance",100,"South Korea, USA",English,Hyung-rae Shim,TLG,13400000,164247,16750830,15.599,2.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16750830,16750830
5060,4157,4157,tt1587310,Maleficent,2014,"Action, Adventure, Family",97,USA,English,Robert Stromberg,Roth Films,180000000,241410378,758410378,16.912,2.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,758410378,758410378
5061,5161,5161,tt4777008,Maleficent: Mistress of Evil,2019,"Adventure, Family, Fantasy",119,"USA, UK",English,Joachim RÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â¸nning,Roth Films,185000000,100793384,434962489,19.073,2.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,758410378,434962489
5062,4780,4780,tt2582496,Me and Earl and the Dying Girl,2015,"Comedy, Drama, Romance",105,USA,English,Alfonso Gomez-Rejon,Indian Paintbrush,8000000,6758416,9074749,17.404,2.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68263166,10710119
5063,4593,4593,tt2140507,The Current War,2017,"Biography, Drama, History",102,USA,English,Alfonso Gomez-Rejon,Bazelevs Production,30000000,5834002,10710119,18.108,2.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,62882090,10710119
5064,4164,4164,tt1594972,Norm of the North,2016,"Animation, Adventure, Comedy",90,"USA, India, Ireland",English,Trevor Wall,Assemblage Entertainment,7000000,17062499,30734502,17.689,1.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30734502,30734502
5065,4170,4170,tt1598642,Z for Zachariah,2015,"Drama, Sci-Fi, Thriller",98,"Iceland, Switzerland, USA",English,Craig Zobel,Silver Reel,7500000,121461,381839,17.404,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,381839,592116
5066,4495,4495,tt1971352,Compliance,2012,"Biography, Crime, Drama",90,USA,English,Craig Zobel,Bad Cop Bad Cop Film Productions,270000,319285,592116,16.197,2.2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,592116,592116
5067,4176,4176,tt1600196,The Drop,2014,"Crime, Drama",106,USA,"English, Russian",MichaÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â«l R. Roskam,Big Screen Productions,12600000,10724389,18658381,16.912,2.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18658381,18658381
5068,4182,4182,tt1604589,My Uncle Rafael,2012,Comedy,102,USA,English,Marc Fusco,World Entertainment Connections,1300000,243616,243616,16.197,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243616,243616
5069,4185,4185,tt1605791,Beyond the Farthest Star,2015,"Drama, Family, Thriller",119,USA,English,Andrew Librizzi,Pathlight Entertainment,500000,31433,31433,17.404,2.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,31433,31433
5070,4186,4186,tt1605803,The Last Ride,2011,"Biography, Drama, Music",102,USA,English,Harry Thomason,Mozark Productions,9000000,27000,27000,15.841,1.6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27000,27000
5071,4191,4191,tt1609488,Language of a Broken Heart,2011,"Comedy, Romance",100,USA,English,Rocky Powell,Bridgeman Rock,350000,40645,40645,15.841,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40645,40645
5072,4193,4193,tt1612774,Rubber,2010,"Comedy, Fantasy, Horror",82,"France, Angola, USA",English,Quentin Dupieux,Realitism Films,500000,100370,101729,15.599,2.6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,101729,101729
5073,4194,4194,tt1613062,The Music Never Stopped,2011,"Drama, Music",105,USA,English,Jim Kohlberg,Essential Pictures,4000000,258223,342202,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,342202,342202
5074,4201,4201,tt1618432,I'm in Love with a Church Girl,2013,"Crime, Drama, Romance",118,USA,English,Steve Race,RGM NewBreed,5000000,2387730,2503392,16.495,1.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2503392,2503392
5075,4638,4638,tt2262227,The Book of Life,2014,"Animation, Adventure, Comedy",95,USA,"English, Spanish",Jorge R. GutiÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â©rrez,Reel FX Creative Studios,50000000,50151543,99783556,16.912,2.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110387072,99783556
5076,4209,4209,tt1621046,Cesar Chavez,2014,"Biography, Drama",102,"USA, Mexico","English, Spanish",Diego Luna,Canana Films,10000000,5571497,6972226,16.912,2.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15383580,6972226
5077,4216,4216,tt1628055,Touchback,2011,"Drama, Family, Fantasy",118,USA,English,Don Handfield,Freedom Films,5000000,204232,204232,15.841,1.6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,204232,204232
5078,4224,4224,tt1634136,Violet & Daisy,2011,"Action, Comedy, Crime",88,USA,English,Geoffrey Fletcher,Magic Violet,8000000,17186,108139,15.841,1.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108139,108139
5079,4225,4225,tt1636826,Project X,2012,Comedy,88,USA,English,Nima Nourizadeh,Green Hat Films,12000000,54731865,102731865,16.197,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362000072,102731865
5080,4925,4925,tt3316948,American Ultra,2015,"Action, Comedy, Sci-Fi",96,"USA, Switzerland","English, Mandarin",Nima Nourizadeh,PalmStar Media,28000000,14440985,27139524,17.404,2.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27139524,102731865
5081,4232,4232,tt1640718,The Prophet,2014,"Animation, Drama",85,"Qatar, France, Lebanon, Canada, USA",English,"Roger Allers, GaÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â«tan Brizzi",Doha Film Institute,12000000,725489,1261412,16.912,2.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1261412,1261412
5082,4233,4233,tt1641841,Skin Trade,2014,"Action, Crime, Thriller",96,"Thailand, Canada, USA","English, Thai",Ekachai Uekrongtham,Baumgarten Management and Productions (BMP),9000000,1242,595268,16.912,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,595268,595268
5083,4433,4433,tt1872818,Liberal Arts,2012,"Comedy, Drama, Romance",97,USA,English,Josh Radnor,BCDF Pictures,2000000,327345,1150681,16.197,2.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1150681,1150681
5084,4245,4245,tt1650537,Inkubus,2011,Horror,80,USA,English,Glenn Ciano,Woodhaven Production Company,1500000,81600,81600,15.841,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81600,81600
5085,4247,4247,tt1653002,Dysfunctional Friends,2012,"Comedy, Drama",111,USA,English,Corey Grant,Datari Turner Productions,5000000,13546,13546,16.197,2.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13546,13546
5086,4249,4249,tt1655442,The Artist,2011,"Comedy, Drama, Romance",100,"France, Belgium, USA","English, French",Michel Hazanavicius,Studio 37,15000000,44671682,133432856,15.841,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,133432856,133432856
5087,4253,4253,tt1657510,Gimme Shelter,2013,Drama,101,USA,English,Ron Krauss,Day Twenty- Eight Films,2000000,1359910,1362018,16.495,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1362018,1362018
5088,4262,4262,tt1663207,Life of Crime,2013,"Comedy, Crime",98,USA,English,Daniel Schechter,Abbolita Productions,12000000,265452,1456675,16.495,1.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456675,1456675
5089,4779,4779,tt2581244,Life After Beth,2014,"Comedy, Fantasy, Horror",89,USA,English,Jeff Baena,Abbolita Productions,2400000,88273,274717,16.912,2.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1456675,274717
5090,4277,4277,tt1678051,Soldiers of Fortune,2012,"Action, Thriller",94,"Russia, USA",English,Maxim Korostyshevsky,Globus-film,8000000,38898,1572040,16.197,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1572040,1572040
5091,4280,4280,tt1682940,Playback,2012,"Horror, Thriller",98,USA,English,Michael A. Nickles,Fontenay Films Ltd.,1600000,264,57587,16.197,2.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57587,57587
5092,4282,4282,tt1684628,Circumstance,2011,Drama,107,"France, USA, Iran","Persian, English, French",Maryam Keshavarz,Marakesh Films,1000000,454121,555511,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,555511,555511
5093,4283,4283,tt1686018,Creature,2011,Horror,93,USA,English,Fred Andrews,The Bubble Factory,3000000,508714,533235,15.841,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,533235,533235
5094,4287,4287,tt1691916,Before I Fall,2017,"Drama, Fantasy, Mystery",98,USA,English,Ry Russo-Young,Awesomeness Films,5000000,12241122,16373843,18.108,2.4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,16373843,16373843
5095,5303,5303,tt6423362,The Sun Is Also a Star,2019,"Drama, Romance",100,USA,English,Ry Russo-Young,Alloy Entertainment,9000000,4950029,6650029,19.073,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,61621140,16373843
5096,4288,4288,tt1691917,Planes,2013,"Animation, Adventure, Comedy",91,USA,"English, Spanish",Klay Hall,Prana Studios,50000000,90288712,239258712,16.495,1.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239258712,239258712
5097,4291,4291,tt1695994,The Virginity Hit,2010,Comedy,86,USA,English,"Huck Botko, Andrew Gurland",Artists First,2000000,636706,636706,15.599,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20651333,636706
5098,4672,4672,tt2318527,Hell Baby,2013,"Comedy, Horror",98,USA,English,"Robert Ben Garant, Thomas Lennon",Artists First,2500000,8785,8785,16.495,1.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20651333,8785
5099,5062,5062,tt4139124,Keanu,2016,"Action, Comedy, Crime",100,USA,English,Peter Atencio,Artists First,15000000,20591853,20651333,17.689,1.6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20651333,20651333
5100,4293,4293,tt1699147,Seven Days in Utopia,2011,"Drama, Sport",100,USA,English,Matthew Dean Russell,Prospect Park,7500000,4373074,4373074,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4373074,4373074
5101,4301,4301,tt1707392,Lovely Molly,2011,"Drama, Horror",99,USA,English,Eduardo SÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€ąĂ˘â‚¬Ë‡nchez,Amber Entertainment,1000000,18464,638274,15.841,1.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,638274,638274
5102,4303,4303,tt1710469,Seasons of Gray,2013,Drama,90,USA,English,Paul Stehlik Jr.,Watermark Films,500000,70605,70605,16.495,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70605,70605
5103,4309,4309,tt1714206,The Spectacular Now,2013,"Comedy, Drama, Romance",95,USA,English,James Ponsoldt,Andrew Lauren Productions,2500000,6854611,6918591,16.495,1.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6918591,40656399
5104,4551,4551,tt2063781,Smashed,2012,Drama,81,USA,English,James Ponsoldt,Super Crispy Entertainment,500000,376597,499725,16.197,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,499725,40656399
5105,5089,5089,tt4287320,The Circle,2017,"Drama, Sci-Fi, Thriller",110,"United Arab Emirates, USA",English,James Ponsoldt,1978 Films,18000000,20497844,40656399,18.108,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40656399,40656399
5106,4313,4313,tt1718898,Snake & Mongoose,2013,Sport,102,USA,English,Wayne Holloway,Entertainment Universe,3000000,152200,152200,16.495,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,152200,152200
5107,4315,4315,tt1720172,Munger Road,2011,"Horror, Mystery, Thriller",86,USA,English,Nicholas Smith,Insomnia Productions (II),200000,266689,266689,15.841,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,266689,266689
5108,4316,4316,tt1720182,October Baby,2011,Drama,107,USA,English,"Andrew Erwin, Jon Erwin",Gravitas Ventures,1000000,5357328,5396618,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5396618,85978248
5109,4879,4879,tt3014666,Moms' Night Out,2014,Comedy,98,USA,English,"Andrew Erwin, Jon Erwin",Affirm Films,5000000,10429707,10536956,16.912,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62812974,85978248
5110,5072,5072,tt4183692,Woodlawn,2015,"Drama, Sport",123,USA,English,"Andrew Erwin, Jon Erwin",Kevin Downes Productions,12000000,14394097,14401617,17.404,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,85978248,85978248
5111,5307,5307,tt6450186,I Can Only Imagine,2018,"Biography, Drama, Family",110,USA,English,"Andrew Erwin, Jon Erwin",Kevin Downes Productions,7000000,83482352,85978248,18.638,2.9,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85978248,85978248
5112,4319,4319,tt1726589,L!fe Happens,2011,Comedy,100,"USA, Canada",English,Kat Coiro,Stardust Pictures,930000,30905,48041,15.841,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48041,48041
5113,4322,4322,tt1727388,The Way Way Back,2013,"Comedy, Drama",103,USA,English,"Nat Faxon, Jim Rash",Sycamore Pictures,5000000,21506546,23198652,16.495,1.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23198652,23198652
5114,4336,4336,tt1747958,Blood Ties,2013,"Action, Crime, Drama",127,"France, USA","English, Italian, Spanish",Guillaume Canet,TrÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€šĂ‚Â©sor Films,25500000,42472,2415472,16.495,1.8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2415472,2415472
5115,4340,4340,tt1754633,The Ghastly Love of Johnny X,2012,"Comedy, Fantasy, Musical",106,USA,English,Paul Bunnell,Ghastly Johnny X,2000000,2436,2436,16.197,2.2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2436,2436
5116,4342,4342,tt1758610,Unconditional,2012,"Biography, Crime, Drama",92,USA,English,Brent McCorkle,Harbinger Media Partners,2000000,1005800,1034448,16.197,2.2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1034448,1034448
5117,4347,4347,tt1761005,Persecuted,2014,"Action, Drama, Mystery",91,USA,English,Daniel Lusko,Indieproduction,1500000,1558836,1558836,16.912,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1558836,1558836
5118,4348,4348,tt1762399,Walking with Dinosaurs 3D,2013,"Animation, Adventure, Family",87,"USA, UK, Australia",English,"Barry Cook, Neil Nightingale",Animal Logic,80000000,36076121,126546518,16.495,1.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,126546518,126546518
5119,4354,4354,tt1767382,Silent House,2011,"Drama, Horror, Mystery",86,"USA, France",English,"Chris Kentis, Laura Lau",Elle Driver,2000000,12754783,13101672,15.841,1.6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,13101672,13101672
5120,4356,4356,tt1772288,Danny Collins,2015,"Biography, Comedy, Drama",106,USA,English,Dan Fogelman,Big Indie Pictures,10000000,5637066,10835752,17.404,2.9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10835752,10835752
5121,5273,5273,tt5989218,Life Itself,2018,"Drama, Romance",117,"USA, Spain","English, Spanish",Dan Fogelman,FilmNation Entertainment,10000000,4102648,7790271,18.638,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32917353,10835752
5122,4358,4358,tt1777595,50 to 1,2014,Drama,110,USA,"English, Portuguese",Jim Wilson,Ten Furlongs,10000000,1064454,1064454,16.912,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1064454,1064454
5123,4361,4361,tt1780762,Aftershock,2012,"Action, Adventure, Horror",89,"USA, Chile","Spanish, English",NicolÄ‚â€žĂ˘â‚¬ĹˇÄ‚â€ąĂ˘â‚¬Ë‡s LÄ‚â€žĂ˘â‚¬ĹˇĂ„Ä…Ă˘â‚¬Ĺˇpez,Sobras International Pictures,2000000,58510,294696,16.197,2.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,294696,294696
5124,4363,4363,tt1781827,Hands of Stone,2016,"Biography, Drama, Sport",111,"Panama, USA","English, Spanish",Jonathan Jakubowicz,Fuego Films,20000000,4712792,4978353,17.689,1.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4978353,4978353
5125,4375,4375,tt1797487,Savannah,2013,"Drama, Family, History",101,USA,English,Annette Haywood-Carter,Unclaimed Freight Productions,5000000,37240,37240,16.495,1.8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,40400,37240
5126,5182,5182,tt4925292,Lady Bird,2017,"Comedy, Drama",94,USA,"English, Spanish",Greta Gerwig,IAC Films,10000000,48958273,78965611,18.108,2.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78965611,78965611
5127,4377,4377,tt1798291,This Is Martin Bonner,2013,Drama,83,USA,English,Chad Hartigan,600 West Productions,42000,13888,13888,16.495,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13888,13888
5128,4848,4848,tt2891174,99 Homes,2014,Drama,112,USA,"Spanish, English",Ramin Bahrani,Broad Green Pictures,8000000,1411927,1828232,16.912,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24079268,1828232
5129,5052,5052,tt4062536,Green Room,2015,"Horror, Music, Thriller",95,USA,English,Jeremy Saulnier,Broad Green Pictures,5000000,3220371,3769214,17.404,2.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,24079268,3769214
