,year,duration,budget,usa_gross_income,worldwide_gross_income,Real GDP (trillions $),GDP Growth Rate %,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Sum_production_company_income,Sum_Director_income,Director_movies,Production_company_movies,avg Director revenue,avg Studio revenue,Classification
3802,2013,146.0,130000000.0,424668047.0,865011746.0,16.495,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,865011746.0,865011746.0,7.0,4.0,123573106.57142857,123573106.57142857,1.0
3803,2014,123.0,125000000.0,337135885.0,755356711.0,16.912,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,865011746.0,865011746.0,7.0,4.0,123573106.57142857,123573106.57142857,1.0
3804,2015,137.0,160000000.0,281723902.0,653428261.0,17.404,2.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,865011746.0,865011746.0,7.0,4.0,123573106.57142857,123573106.57142857,1.0
3805,2010,94.0,15000000.0,64003625.0,75700498.0,15.599,2.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865011746.0,199850315.0,3.0,4.0,66616771.666666664,288337248.6666667,1.0
3806,2001,99.0,102000000.0,69772969.0,147080413.0,13.262,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,147080413.0,237202299.0,5.0,1.0,47440459.8,29416082.6,0.0
3807,2016,132.0,180000000.0,234037575.0,814037575.0,17.689,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814037575.0,1341932398.0,6.0,3.0,223655399.66666666,135672929.16666666,1.0
3808,2018,134.0,200000000.0,159555901.0,653755901.0,18.637999999999998,2.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814037575.0,1341932398.0,6.0,3.0,223655399.66666666,135672929.16666666,1.0
3809,2016,133.0,20000000.0,12545979.0,25975621.0,17.689,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,814037575.0,35485608.0,3.0,3.0,11828536.0,271345858.3333333,0.0
3810,2004,104.0,8600000.0,5001708.0,7565807.0,14.405999999999999,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7565807.0,111069515.0,5.0,1.0,22213903.0,1513161.4,0.0
3811,2018,99.0,13500000.0,30617396.0,31626386.0,18.637999999999998,2.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31626386.0,111069515.0,5.0,1.0,22213903.0,6325277.2,1.0
3812,1999,113.0,13000000.0,22863596.0,23106667.0,12.610999999999999,4.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23106667.0,100086793.0,4.0,1.0,25021698.25,5776666.75,0.0
3813,2002,115.0,19000000.0,22498520.0,32801173.0,13.493,1.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32801173.0,100086793.0,4.0,1.0,25021698.25,8200293.25,0.0
3814,2017,127.0,20000000.0,17571660.0,26127965.0,18.108,2.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26127965.0,45710059.0,3.0,1.0,15236686.333333334,8709321.666666666,0.0
3815,2015,129.0,17000000.0,44482410.0,45710059.0,17.404,2.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45710059.0,45710059.0,3.0,1.0,15236686.333333334,15236686.333333334,1.0
3816,2004,101.0,26000000.0,59020957.0,102278712.0,14.405999999999999,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102278712.0,873634919.0,8.0,2.0,109204364.875,12784839.0,1.0
3817,2010,87.0,1800000.0,41034350.0,67738090.0,15.599,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,102278712.0,67738090.0,2.0,2.0,33869045.0,51139356.0,1.0
3818,2012,110.0,26000000.0,16008272.0,29657751.0,16.197,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44043910.0,132511035.0,4.0,2.0,33127758.75,11010977.5,0.0
3819,2013,104.0,5000000.0,27695246.0,44043910.0,16.495,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44043910.0,81705746.0,3.0,2.0,27235248.666666668,14681303.333333334,1.0
3820,2018,88.0,6000000.0,46840590.0,51411620.0,18.637999999999998,2.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51411620.0,132511035.0,4.0,1.0,33127758.75,12852905.0,1.0
3821,2000,110.0,25000000.0,260562.0,1308242.0,13.130999999999998,4.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1308242.0,136159423.0,7.0,1.0,19451346.14285714,186891.7142857143,0.0
3822,2017,109.0,15000000.0,102092201.0,306515884.0,18.108,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,365550119.0,364571656.0,3.0,4.0,121523885.33333333,121850039.66666667,1.0
3823,2019,93.0,9000000.0,54733739.0,122133739.0,19.073,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,365550119.0,122133739.0,1.0,4.0,122133739.0,365550119.0,1.0
3824,2018,96.0,22000000.0,117450119.0,365550119.0,18.637999999999998,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,365550119.0,365550119.0,1.0,4.0,365550119.0,365550119.0,1.0
3825,2019,106.0,27000000.0,74152591.0,228552591.0,19.073,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,365550119.0,228552591.0,1.0,4.0,228552591.0,365550119.0,1.0
3826,2003,96.0,4000000.0,735992.0,826617.0,13.879000000000001,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,826617.0,49050886.0,9.0,1.0,5450098.444444444,91846.33333333333,0.0
3827,2013,84.0,2000000.0,6420.0,6420.0,16.495,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8286.0,49050886.0,9.0,2.0,5450098.444444444,920.6666666666666,0.0
3828,2008,101.0,5000000.0,8286.0,8286.0,15.605,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8286.0,8286.0,1.0,2.0,8286.0,8286.0,0.0
3829,2003,109.0,8000000.0,34469210.0,58469210.0,13.879000000000001,2.9,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58469210.0,821847012.0,2.0,1.0,410923506.0,29234605.0,1.0
3830,1999,111.0,500000.0,985341.0,985341.0,12.610999999999999,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985341.0,11130889.0,4.0,1.0,2782722.25,246335.25,0.0
3831,2015,121.0,5000000.0,4842699.0,4842699.0,17.404,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10209813.0,11130889.0,4.0,2.0,2782722.25,2552453.25,0.0
3832,2019,133.0,10000000.0,10205616.0,10209813.0,19.073,2.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10209813.0,10209813.0,1.0,2.0,10209813.0,10209813.0,0.0
3833,2007,109.0,13000000.0,61356221.0,75511123.0,15.626,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75511123.0,75511123.0,3.0,4.0,25170374.333333332,25170374.333333332,1.0
3834,2000,93.0,200000.0,1161843.0,1161843.0,13.130999999999998,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75511123.0,15778152.0,3.0,4.0,5259384.0,25170374.333333332,1.0
3835,2002,103.0,800000.0,881950.0,881950.0,13.493,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75511123.0,15778152.0,3.0,4.0,5259384.0,25170374.333333332,0.0
3836,2005,105.0,4000000.0,15778152.0,15778152.0,14.913,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75511123.0,15778152.0,3.0,4.0,5259384.0,25170374.333333332,1.0
3837,2016,129.0,108000000.0,10378555.0,22678555.0,17.689,1.6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22678555.0,232325503.0,4.0,2.0,58081375.75,5669638.75,0.0
3838,2013,116.0,22000000.0,11330849.0,15435261.0,16.495,1.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22678555.0,99775678.0,4.0,2.0,24943919.5,5669638.75,0.0
3839,2013,91.0,55000000.0,55750480.0,110387072.0,16.495,1.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110387072.0,110387072.0,2.0,2.0,55193536.0,55193536.0,1.0
3840,2014,95.0,50000000.0,50151543.0,99783556.0,16.912,2.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110387072.0,99783556.0,1.0,2.0,99783556.0,110387072.0,0.0
3841,2013,100.0,103000000.0,112200072.0,362000072.0,16.495,1.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362000072.0,995064593.0,10.0,2.0,99506459.3,36200007.2,1.0
3842,2012,88.0,12000000.0,54731865.0,102731865.0,16.197,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362000072.0,102731865.0,2.0,2.0,51365932.5,181000036.0,1.0
3843,2016,114.0,40000000.0,43034523.0,86234523.0,17.689,1.6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86234523.0,995064593.0,10.0,1.0,99506459.3,8623452.3,1.0
3844,1994,92.0,27000.0,3151130.0,3151130.0,10.352,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31429330.0,55583804.0,11.0,2.0,5053073.090909091,2857211.8181818184,1.0
3845,1999,130.0,10000000.0,30652890.0,31429330.0,12.610999999999999,4.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31429330.0,55583804.0,11.0,2.0,5053073.090909091,2857211.8181818184,1.0
3846,1997,113.0,250000.0,12021272.0,12021272.0,11.522,4.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12021272.0,55583804.0,11.0,1.0,5053073.090909091,1092842.9090909092,1.0
3847,2011,88.0,4000000.0,1104682.0,1874460.0,15.841,1.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874460.0,55583804.0,11.0,1.0,5053073.090909091,170405.45454545456,0.0
3848,2008,101.0,24000000.0,31457946.0,42106992.0,15.605,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42106992.0,55583804.0,11.0,1.0,5053073.090909091,3827908.3636363638,0.0
3849,2014,102.0,3000000.0,1826705.0,1882074.0,16.912,2.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882074.0,55583804.0,11.0,1.0,5053073.090909091,171097.63636363635,0.0
3850,1999,102.0,312000.0,1350248.0,1350248.0,12.610999999999999,4.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350248.0,155160045.0,6.0,1.0,25860007.5,225041.33333333334,1.0
3851,2004,135.0,28000000.0,64378093.0,64445708.0,14.405999999999999,3.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64445708.0,155160045.0,6.0,1.0,25860007.5,10740951.333333334,1.0
3852,2015,98.0,25000000.0,1513793.0,3067531.0,17.404,2.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3067531.0,155160045.0,6.0,1.0,25860007.5,511255.1666666667,0.0
3853,2011,121.0,5000000.0,1730296.0,3099314.0,15.841,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3099314.0,32613173.0,4.0,1.0,8153293.25,774828.5,0.0
3854,2016,123.0,9000000.0,7751969.0,12957265.0,17.689,1.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12957265.0,32613173.0,4.0,1.0,8153293.25,3239316.25,0.0
3855,2010,93.0,165000000.0,238736787.0,752600867.0,15.599,2.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,752600867.0,6.0,29.0,125433477.83333333,134073023.5,1.0
3856,2010,98.0,165000000.0,217581231.0,494878759.0,15.599,2.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,494878759.0,2.0,29.0,247439379.5,402219070.5,1.0
3857,1998,99.0,70000000.0,101413188.0,218613188.0,12.038,4.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,218613188.0,1.0,29.0,218613188.0,804438141.0,1.0
3858,2001,90.0,60000000.0,267665011.0,484409218.0,13.262,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,484409218.0,1.0,29.0,484409218.0,804438141.0,1.0
3859,2000,89.0,95000000.0,50863742.0,76432727.0,13.130999999999998,4.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,76432727.0,1.0,29.0,76432727.0,804438141.0,0.0
3860,2002,83.0,80000000.0,73280117.0,122563539.0,13.493,1.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,122563539.0,1.0,29.0,122563539.0,804438141.0,0.0
3861,2004,90.0,75000000.0,160861908.0,363530196.0,14.405999999999999,3.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,363530196.0,1.0,29.0,363530196.0,804438141.0,1.0
3862,2006,83.0,80000000.0,155019340.0,336002996.0,15.338,2.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,336002996.0,1.0,29.0,336002996.0,804438141.0,1.0
3863,2005,86.0,75000000.0,193595521.0,542063846.0,14.913,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,746921274.0,3.0,29.0,248973758.0,268146047.0,1.0
3864,2008,89.0,150000000.0,180010950.0,603900354.0,15.605,-0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,746921274.0,3.0,29.0,248973758.0,268146047.0,1.0
3865,2012,93.0,145000000.0,216391482.0,746921274.0,16.197,2.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,746921274.0,3.0,29.0,248973758.0,268146047.0,1.0
3866,2007,91.0,150000000.0,126631277.0,287594577.0,15.626,1.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,287594577.0,1.0,29.0,287594577.0,804438141.0,0.0
3867,2007,93.0,160000000.0,322719944.0,804438141.0,15.626,1.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,804438141.0,1.0,29.0,804438141.0,804438141.0,1.0
3868,2008,92.0,130000000.0,215434591.0,631746197.0,15.605,-0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,631746197.0,1.0,29.0,631746197.0,804438141.0,1.0
3869,2011,90.0,130000000.0,149260504.0,554987477.0,15.841,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,554987477.0,1.0,29.0,554987477.0,804438141.0,1.0
3870,2013,98.0,135000000.0,187168425.0,587204668.0,16.495,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,587204668.0,1.0,29.0,587204668.0,804438141.0,1.0
3871,2009,94.0,175000000.0,198351526.0,381509870.0,15.209000000000001,-2.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,381509870.0,1.0,29.0,381509870.0,804438141.0,1.0
3872,2010,95.0,130000000.0,148415853.0,321885765.0,15.599,2.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,527965936.0,2.0,29.0,263982968.0,402219070.5,1.0
3873,2017,97.0,125000000.0,175003033.0,527965936.0,18.108,2.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,527965936.0,2.0,29.0,263982968.0,402219070.5,1.0
3874,2011,90.0,150000000.0,165249063.0,665692281.0,15.841,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,665692281.0,2.0,29.0,332846140.5,402219070.5,1.0
3875,2012,97.0,145000000.0,103412758.0,306941670.0,16.197,2.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,306941670.0,1.0,29.0,306941670.0,804438141.0,1.0
3876,2014,102.0,145000000.0,177002924.0,621537519.0,16.912,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,621537519.0,2.0,29.0,310768759.5,402219070.5,1.0
3877,2019,104.0,129000000.0,160799505.0,519896648.0,19.073,2.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,621537519.0,2.0,29.0,310768759.5,402219070.5,1.0
3878,2016,92.0,125000000.0,153707064.0,346864462.0,17.689,1.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,346864462.0,1.0,29.0,346864462.0,804438141.0,1.0
3879,2013,96.0,135000000.0,83028128.0,282570682.0,16.495,1.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,282570682.0,2.0,29.0,141285341.0,402219070.5,1.0
3880,2017,89.0,38000000.0,73921000.0,125427681.0,18.108,2.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,282570682.0,2.0,29.0,141285341.0,402219070.5,1.0
3881,2014,92.0,132000000.0,83850911.0,373515621.0,16.912,2.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,373515621.0,1.0,29.0,373515621.0,804438141.0,1.0
3882,2015,94.0,135000000.0,177397510.0,386041607.0,17.404,2.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,386041607.0,1.0,29.0,386041607.0,804438141.0,1.0
3883,2019,97.0,75000000.0,59477090.0,167577090.0,19.073,2.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804438141.0,167577090.0,1.0,29.0,167577090.0,804438141.0,1.0
3884,1999,88.0,17000000.0,65538755.0,92938755.0,12.610999999999999,4.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92938755.0,752600867.0,6.0,2.0,125433477.83333333,15489792.5,1.0
3885,2002,76.0,34000000.0,23586598.0,23833131.0,13.493,1.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92938755.0,23833131.0,1.0,2.0,23833131.0,92938755.0,0.0
3886,1990,85.0,2000000.0,1627955.0,1627955.0,9.366,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1627955.0,1627955.0,1.0,2.0,1627955.0,1627955.0,0.0
3887,1990,87.0,350000.0,1242995.0,1242995.0,9.366,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627955.0,1242995.0,1.0,2.0,1242995.0,1627955.0,1.0
3888,1990,99.0,5200000.0,2459895.0,2459895.0,9.366,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2459895.0,2459895.0,2.0,1.0,1229947.5,1229947.5,0.0
3889,1991,79.0,8000000.0,2275557.0,2275557.0,9.355,-0.1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275557.0,2459895.0,2.0,1.0,1229947.5,1137778.5,0.0
3890,1990,181.0,22000000.0,184208848.0,424208848.0,9.366,1.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,424208848.0,424208848.0,3.0,3.0,141402949.33333334,141402949.33333334,1.0
