imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,reviews_from_users,reviews_from_critics
tt0055254,One Hundred and One Dalmatians,1961,1961-12-22,"Animation, Adventure, Comedy",79,USA,English,"Clyde Geronimi, Hamilton Luske","Bill Peet, Dodie Smith",Walt Disney Productions,"Rod Taylor, J. Pat O'Malley, Betty Lou Gerson, Martha Wentworth, Ben Wright, Cate Bauer, David Frankham, Frederick Worlock, Lisa Davis, Tom Conway, Tudor Owen, George Pelling, Ramsay Hill, Sylvia Marriott, Queenie Leonard","When a litter of Dalmatian puppies are abducted by the minions of Cruella de Vil, the parents must find them before she uses them for a diabolical fashion statement.",7.2,141722,4000000,144880014,216026182,120.0,96.0
tt0055320,Il posto,1961,1962-07-12,Drama,93,Italy,Italian,Ermanno Olmi,,24 Horses,"Loredana Detto, Sandro Panseri",A very young college graduate attempts to obtain a position with a large corporation.,8.0,4005,55000,9080,9080,29.0,29.0
tt0055572,Une femme est une femme,1961,1961-09-06,"Comedy, Drama, Romance",85,"France, Italy",French,Jean-Luc Godard,Jean-Luc Godard,Euro International Film (EIA),"Jean-Claude Brialy, Anna Karina, Jean-Paul Belmondo","A French striptease artist is desperate to become a mother. When her reluctant boyfriend suggests that his best friend impregnate her, feelings become complicated when she accepts.",7.5,13684,160000,100665,100665,41.0,70.0
tt0055614,West Side Story,1961,1961-12-23,"Crime, Drama, Musical",153,USA,"English, Spanish","Jerome Robbins, Robert Wise","Ernest Lehman, Arthur Laurents",The Mirisch Corporation,"Natalie Wood, Richard Beymer, Russ Tamblyn, Rita Moreno, George Chakiris, Simon Oakland, Ned Glass, William Bramley, Tucker Smith, Tony Mordente, David Winters, Eliot Feld, Bert Michaels, David Bean, Robert Banas","Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",7.5,89887,6000000,44055492,44061777,367.0,131.0
tt0055928,Dr. No,1962,1962-10-12,"Action, Adventure, Thriller",110,UK,"English, French",Terence Young,"Richard Maibaum, Johanna Harwood",Eon Productions,"Sean Connery, Ursula Andress, Joseph Wiseman, Jack Lord, Bernard Lee, Anthony Dawson, Zena Marshall, John Kitzmiller, Eunice Gayson, Lois Maxwell, Peter Burton, Yvonne Shima, Michel Mok, Marguerite LeWars, William Foster-Davis",A resourceful British government agent seeks answers in a case involving the disappearance of a colleague and the disruption of the American space program.,7.3,136931,1100000,16067035,16067035,439.0,128.0
tt0056085,How the West Was Won,1962,1963-02-20,Western,164,USA,"English, Arapaho","John Ford, Henry Hathaway",James R. Webb,Metro-Goldwyn-Mayer (MGM),"Carroll Baker, Lee J. Cobb, Henry Fonda, Carolyn Jones, Karl Malden, Gregory Peck, George Peppard, Robert Preston, Debbie Reynolds, James Stewart, Eli Wallach, John Wayne, Richard Widmark, Brigid Bazlen, Walter Brennan","A family saga covering several decades of Westward expansion in the nineteenth century - including the Gold Rush, the Civil War, and the building of the railroads.",7.1,17245,15000000,76729,76729,162.0,38.0
tt0056172,Lawrence of Arabia,1962,1963-07-26,"Adventure, Biography, Drama",228,UK,"English, Arabic, Turkish",David Lean,"T.E. Lawrence, Robert Bolt",Horizon Pictures (II),"Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins, Omar Sharif, JosĂ© Ferrer, Anthony Quayle, Claude Rains, Arthur Kennedy, Donald Wolfit, I.S. Johar, Gamil Ratib, Michel Ray, John Dimech, Zia Mohyeddin",The story of,8.3,249021,15000000,45306425,45710874,624.0,194.0
tt0056218,The Manchurian Candidate,1962,1962-10-24,"Drama, Thriller",126,USA,English,John Frankenheimer,"Richard Condon, George Axelrod",M.C. Productions,"Frank Sinatra, Laurence Harvey, Janet Leigh, Angela Lansbury, Henry Silva, James Gregory, Leslie Parrish, John McGiver, Khigh Dhiegh, James Edwards, Douglas Henderson, Albert Paulsen, Barry Kelley, Lloyd Corrigan, Madame Spivy",A former prisoner of war is brainwashed as an unwitting assassin for an international Communist conspiracy.,7.9,68370,2200000,2757256,2757256,326.0,111.0
tt0056592,To Kill a Mockingbird,1962,1963-07-12,"Crime, Drama",129,USA,English,Robert Mulligan,"Harper Lee, Horton Foote",Universal International Pictures (UI),"Gregory Peck, John Megna, Frank Overton, Rosemary Murphy, Ruth White, Brock Peters, Estelle Evans, Paul Fix, Collin Wilcox Paxton, James Anderson, Alice Ghostley, Robert Duvall, William Windom, Crahan Denton, Richard Hale","Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice.",8.3,278298,2000000,592237,599146,541.0,149.0
tt0056663,Vivre sa vie: Film en douze tableaux,1962,1962-09-20,Drama,80,France,French,Jean-Luc Godard,"Marcel Sacotte, Jean-Luc Godard",Les Films de la PlĂ©iade,"Anna Karina, Sady Rebbot, AndrĂ© S. Labarthe, Guylaine Schlumberger, GĂ©rard Hoffman, Monique Messine, Paul Pavel, Dimitri Dineff, Peter Kassovitz, Eric Schlumberger, Brice Parain, Henri Attal, Gilles QuĂ©ant, Odile Geoffroy, Marcel Charton",Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.,8.0,24255,64000,24517,24517,58.0,96.0
tt0056937,Cleopatra,1963,1963-07-31,"Biography, Drama, History",192,"Switzerland, UK, USA",English,Joseph L. Mankiewicz,"Joseph L. Mankiewicz, Ranald MacDougall",Twentieth Century Fox,"Elizabeth Taylor, Richard Burton, Rex Harrison, Pamela Brown, George Cole, Hume Cronyn, Cesare Danova, Kenneth Haigh, Andrew Keir, Martin Landau, Roddy McDowall, Robert Stephens, Francesca Annis, GrĂ©goire Aslan, Martin Benson",Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.,7.0,27118,44000000,57777778,57777778,215.0,84.0
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1965-05-14,Comedy,95,"UK, USA","English, Russian",Stanley Kubrick,"Stanley Kubrick, Terry Southern",Columbia Pictures,"Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn, Slim Pickens, Peter Bull, James Earl Jones, Tracy Reed, Jack Creley, Frank Berry, Robert O'Neil, Glenn Beck, Roy Stephens, Shane Rimmer, Hal Galili",An insane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,8.4,423973,1800000,9440272,9443876,899.0,227.0
tt0057076,From Russia with Love,1963,1964-02-07,"Action, Adventure, Thriller",115,UK,"English, Russian, Turkish, Romany",Terence Young,"Richard Maibaum, Johanna Harwood",Eon Productions,"Sean Connery, Daniela Bianchi, Pedro ArmendĂˇriz, Lotte Lenya, Robert Shaw, Bernard Lee, Eunice Gayson, Walter Gotell, Francis De Wolff, George Pastell, Nadja Regin, Lois Maxwell, Aliza Gur, Martine Beswick, Vladek Sheybal",James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by S.P.E.C.T.R.E.,7.4,108357,2000000,24796765,24808046,387.0,108.0
tt0057193,It's a Mad Mad Mad Mad World,1963,1965-05-28,"Action, Adventure, Comedy",205,USA,English,Stanley Kramer,"William Rose, Tania Rose",Casey Productions,"Spencer Tracy, Milton Berle, Sid Caesar, Buddy Hackett, Ethel Merman, Mickey Rooney, Dick Shawn, Phil Silvers, Terry-Thomas, Jonathan Winters, Edie Adams, Dorothy Provine, Eddie 'Rochester' Anderson, Jim Backus, Ben Blue","A group of motorists hear about a crook's hidden stash of loot, and race against each other across the country to get to it.",7.5,35475,9400000,46332858,46332858,380.0,72.0
tt0057345,Le mĂ©pris,1963,1963-10-29,"Drama, Romance",103,"France, Italy","French, English, German, Italian",Jean-Luc Godard,Alberto Moravia,Rome Paris Films,"Brigitte Bardot, Michel Piccoli, Jack Palance, Giorgia Moll, Fritz Lang",Screenwriter Paul Javal's marriage to his wife Camille disintegrates during movie production as she spends time with the producer. Layered conflicts between art and business ensue.,7.6,25558,900000,903986,920144,128.0,137.0
tt0057546,The Sword in the Stone,1963,1964-06-19,"Animation, Adventure, Comedy",79,USA,English,Wolfgang Reitherman,"Bill Peet, T.H. White",Walt Disney Productions,"Sebastian Cabot, Karl Swenson, Rickie Sorensen, Junius Matthews, Ginny Tyler, Martha Wentworth, Norman Alden, Alan Napier, Richard Reitherman, Robert Reitherman","A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.",7.2,82524,3000000,12000000,12000000,93.0,69.0
tt0057869,Bande Ă  part,1964,1964-08-05,"Comedy, Crime, Drama",95,France,"French, English",Jean-Luc Godard,Dolores Hitchens,Columbia Films,"Anna Karina, DaniĂ¨le Girard, Louisa Colpeyn, Chantal Darget, Sami Frey, Claude Brasseur, Georges Staquet, Ernest Menzer, Jean-Claude RĂ©moleux, Michel Delahaye, Louis Jojot, Claude Makovski, MichĂ¨le Seghers",Two crooks with a fondness for old Hollywood B-movies convince a languages student to help them commit a robbery.,7.8,20595,120000,66660,66660,65.0,92.0
tt0057877,Becket,1964,1965-06-25,"Biography, Drama, History",148,"UK, USA","English, Latin, Welsh",Peter Glenville,"Jean Anouilh, Lucienne Hill",Wallis-Hazen,"Richard Burton, Peter O'Toole, John Gielgud, Gino Cervi, Paolo Stoppa, Donald Wolfit, David Weston, Martita Hunt, Pamela Brown, Percy Herbert, SiĂ˘n Phillips, Inigo Jackson, Felix Aylmer, Niall MacGinnis, Christopher Rhodes","King Henry II of England comes to terms with his affection for his close friend and confidant Thomas Becket, who finds his true honor by observing God's divine will rather than the King's.",7.8,12885,3000000,149327,149327,104.0,48.0
tt0058150,Goldfinger,1964,1964-09-25,"Action, Adventure, Thriller",110,UK,"English, Chinese, Spanish",Guy Hamilton,"Richard Maibaum, Paul Dehn",Eon Productions,"Sean Connery, Gert FrĂ¶be, Honor Blackman, Shirley Eaton, Tania Mallet, Harold Sakata, Bernard Lee, Martin Benson, Cec Linder, Austin Willis, Lois Maxwell, Bill Nagy, Michael Mellinger, Peter Cranwell, Nadja Regin","While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",7.7,161433,3000000,51081062,51158864,455.0,119.0
tt0058182,A Hard Day's Night,1964,1964-07-24,"Comedy, Music, Musical",87,UK,"English, German, French",Richard Lester,Alun Owen,Walter Shenson Films,"The Beatles, John Lennon, Paul McCartney, George Harrison, Ringo Starr, Wilfrid Brambell, Norman Rossington, John Junkin, Victor Spinetti, Anna Quayle, Deryck Guyler, Richard Vernon, Edward Malin, Robin Ray, Lionel Blair","Over two ""typical"" days in the life of",7.6,37610,560000,1480356,2360561,239.0,85.0
tt0058331,Mary Poppins,1964,1965-04-16,"Comedy, Family, Fantasy",139,USA,English,Robert Stevenson,"Bill Walsh, Don DaGradi",Walt Disney Productions,"Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns, Hermione Baddeley, Reta Shaw, Karen Dotrice, Matthew Garber, Elsa Lanchester, Arthur Treacher, Reginald Owen, Ed Wynn, Jane Darwell, Arthur Malet, James Logan","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",7.8,147022,6000000,102272727,103078700,318.0,157.0
tt0058385,My Fair Lady,1964,1965-10-15,"Drama, Family, Musical",170,USA,English,George Cukor,"Alan Jay Lerner, George Bernard Shaw",Warner Bros.,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White, Gladys Cooper, Jeremy Brett, Theodore Bikel, Mona Washbourne, Isobel Elsom, John Holland",Snobbish phonetics Professor Henry Higgins (Sir Rex Harrison) agrees to a wager that he can make flower girl Eliza Doolittle (Audrey Hepburn) presentable in high society.,7.8,81233,17000000,72560711,72661442,296.0,89.0
tt0058414,Nothing But a Man,1964,1964-09-19,"Drama, Romance",95,USA,English,Michael Roemer,"Michael Roemer, Robert M. Young",DuArt Film and Video,"Ivan Dixon, Abbey Lincoln, Julius Harris, Gloria Foster, Martin Priest, Leonard Parker, Yaphet Kotto, Stanley Greene, Helen Lounck, Helene Arrindell, Walter Wilson, Milton Williams, Mel Stewart, Marshal Tompkin, Alfred Puryear",A black man and his school-teacher wife face discriminatory challenges in 1960s America.,8.0,1119,160000,13063,13063,28.0,25.0
tt0058461,Per un pugno di dollari,1964,1967-06-30,"Drama, Western",99,"Italy, Spain, West Germany","Italian, Spanish",Sergio Leone,"Adriano Bolzoni, Mark Lowell",Jolly Film,"Clint Eastwood, Marianne Koch, Gian Maria VolontĂ¨, Wolfgang Lukschy, Sieghardt Rupp, Joseph Egger, Antonio Prieto, JosĂ© Calvo, Margarita Lozano, Daniel MartĂ­n, Benito Stefanelli, Mario Brega, Bruno Carotenuto, Aldo Sambrell","A wandering gunfighter plays two rival families against each other in a town torn apart by greed, pride, and revenge.",8.0,182426,200000,14500000,14516248,280.0,143.0
tt0058898,"Alphaville, une Ă©trange aventure de Lemmy Caution",1965,1965-05-05,"Drama, Mystery, Sci-Fi",99,"France, Italy","French, English",Jean-Luc Godard,Jean-Luc Godard,AndrĂ© Michelin Productions,"Eddie Constantine, Anna Karina, Akim Tamiroff",A U.S. secret agent is sent to the distant space city of Alphaville where he must find a missing person and free the city from its tyrannical ruler.,7.2,20864,220000,47696,47696,120.0,100.0
tt0058946,La battaglia di Algeri,1966,1971-03-26,"Drama, War",121,"Italy, Algeria","French, Arabic, English",Gillo Pontecorvo,"Franco Solinas, Franco Solinas",Casbah Film,"Brahim Hadjadj, Jean Martin, Yacef Saadi, Samia Kerbash, Ugo Paletti, Fusia El Kader, Mohamed Ben Kassen","In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",8.1,48371,800000,879794,964028,278.0,147.0
tt0059012,Campanadas a medianoche,1965,1965-12-22,"Comedy, Drama, History",119,"Switzerland, Spain",English,Orson Welles,"William Shakespeare, Raphael Holinshed",Internacional Films,"Orson Welles, Jeanne Moreau, Margaret Rutherford, John Gielgud, Marina Vlady, Walter Chiari, Michael Aldridge, Julio PeĂ±a, Tony Beckley, AndrĂ©s Mejuto, Keith Pyott, Jeremy Rowe, Alan Webb, Fernando Rey, Keith Baxter","The career of Shakespeare's Sir John Falstaff as a roistering companion to young Prince Hal, circa 1400 to 1413.",7.9,7009,800000,126724,126724,51.0,59.0
tt0059113,Doctor Zhivago,1965,1966-08-26,"Drama, Romance, War",197,"USA, Italy, UK, Liechtenstein","English, Russian, French",David Lean,"Boris Pasternak, Robert Bolt",Metro-Goldwyn-Mayer (MGM),"Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger, Alec Guinness, Tom Courtenay, Siobhan McKenna, Ralph Richardson, Rita Tushingham, Jeffrey Rockland, Tarek Sharif, Bernard Kay, Klaus Kinski, GĂ©rard Tichy, Noel Willman","The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.",8.0,65567,11000000,111721910,111918564,289.0,94.0
tt0059418,Major Dundee,1965,1965-09-17,"Adventure, War, Western",123,USA,"English, French, Spanish",Sam Peckinpah,"Harry Julian Fink, Harry Julian Fink",Jerry Bresler Productions,"Charlton Heston, Richard Harris, Jim Hutton, James Coburn, Michael Anderson Jr., Senta Berger, Mario Adorf, Brock Peters, Warren Oates, Ben Johnson, R.G. Armstrong, L.Q. Jones, Slim Pickens, Karl Swenson, Michael Pate","In 1864, due to frequent Apache raids from Mexico into the U.S., a Union officer decides to illegally cross the border and destroy the Apache, using a mixed army of Union troops, Confederate POWs, civilian mercenaries, and scouts.",6.7,6598,3800000,20807,20807,74.0,58.0
tt0059578,Per qualche dollaro in piĂą,1965,1967-12-01,Western,132,"Italy, Spain, West Germany","Italian, English",Sergio Leone,"Sergio Leone, Fulvio Morsella",Produzioni Europee Associate (PEA),"Clint Eastwood, Lee Van Cleef, Gian Maria VolontĂ¨, Mario Brega, Luigi Pistilli, Aldo Sambrell, Klaus Kinski, Benito Stefanelli, Luis RodrĂ­guez, Panos Papadopulos, Mara Krupp, Roberto Camardiel, Joseph Egger, TomĂˇs Blanco, Lorenzo Robledo",Two bounty hunters with the same intentions team up to track down a Western outlaw.,8.3,213153,600000,15000000,15000000,263.0,129.0
tt0059592,Pierrot le fou,1965,1965-11-05,"Crime, Drama, Romance",110,"France, Italy","French, English, Italian",Jean-Luc Godard,Jean-Luc Godard,Films Georges de Beauregard,"Jean-Paul Belmondo, Anna Karina, Graziella Galvani","Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.",7.6,25927,300000,87011,134722,79.0,104.0
tt0059742,The Sound of Music,1965,1966-05-20,"Biography, Drama, Family",172,USA,"English, German",Robert Wise,"George Hurdalek, Howard Lindsay",Robert Wise Productions,"Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn, Peggy Wood, Charmian Carr, Heather Menzies-Urich, Nicholas Hammond, Duane Chase, Angela Cartwright, Debbie Turner, Kym Karath, Anna Lee, Portia Nelson, Ben Wright",A woman leaves an Austrian convent to become a governess to the children of a Naval officer widower.,8.0,186919,8200000,159287539,159413574,452.0,131.0
tt0059800,Thunderball,1965,1966-02-11,"Action, Adventure, Thriller",130,UK,"English, French",Terence Young,"Richard Maibaum, John Hopkins",Eon Productions,"Sean Connery, Claudine Auger, Adolfo Celi, Luciana Paluzzi, Rik Van Nutter, Guy Doleman, Molly Peters, Martine Beswick, Bernard Lee, Desmond Llewelyn, Lois Maxwell, Roland Culver, Earl Cameron, Paul Stassino, Rose Alba",James Bond heads to the Bahamas to recover two nuclear warheads stolen by S.P.E.C.T.R.E. Agent Emilio Largo in an international extortion scheme.,7.0,97429,9000000,63595658,63595658,310.0,100.0
