,genres,imdb_id,production_companies,Title,year,GDP in Trilion $,GDP growth rate %,Duration,Country,Director,Budget,USA_gross_income,Worldwide_gross_income
3114,"[{'id': 35, 'name': 'Comedy'}]",tt4438848,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Perfect World Pictures', 'id': 10338}, {'name': 'Point Grey Pictures', 'id': 16615}, {'name': 'Good Universe', 'id': 17393}]",Neighbors 2: Sorority Rising,2016,17.689,1.6,92,"USA, China",Nicholas Stoller,35000000,55455765,108007109
3115,"[{'id': 53, 'name': 'Thriller'}]",tt2241351,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Sony Pictures Releasing', 'id': 3045}, {'name': 'Smokehouse Pictures', 'id': 22695}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Allegiance Theater', 'id': 54454}]",Money Monster,2016,17.689,1.6,98,USA,Jodie Foster,27000000,41012075,93282604
3116,"[{'id': 35, 'name': 'Comedy'}]",tt3628584,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Cube Vision', 'id': 2780}, {'name': 'MGM', 'id': 5899}]",Barbershop: The Next Cut,2016,17.689,1.6,111,USA,Malcolm D. Lee,20000000,54030051,55030051
3117,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt2277860,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}, {'name': 'Hurwitz Creative', 'id': 88016}]",Finding Dory,2016,17.689,1.6,97,USA,"Andrew Stanton, Angus MacLane",200000000,486295561,1028570889
3118,"[{'id': 35, 'name': 'Comedy'}]",tt2702724,"[{'name': 'Universal Pictures', 'id': 33}]",The Boss,2016,17.689,1.6,99,USA,Ben Falcone,29000000,63285885,78844582
3119,"[{'id': 28, 'name': 'Action'}]",tt2368619,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'Vendome Pictures', 'id': 7460}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Anton Capital Entertainment (ACE)', 'id': 20664}, {'name': 'Amazon Prime Instant Video', 'id': 58773}]",Bastille Day,2016,17.689,1.6,92,"UK, France, USA, Luxembourg, Germany",James Watkins,20000000,50269,14857808
3120,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",tt1124037,"[{'name': 'Larger Than Life Productions', 'id': 1163}, {'name': 'Vendian Entertainment', 'id': 50481}, {'name': 'Route One Films', 'id': 50482}]",Free State of Jones,2016,17.689,1.6,139,USA,Gary Ross,50000000,20810036,25035950
3121,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",tt1985949,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Rovio Entertainment', 'id': 18642}, {'name': 'Sony Pictures Imageworks (SPI)', 'id': 30692}, {'name': 'Rovio Mobile', 'id': 50848}, {'name': 'Rovio Animation', 'id': 91920}]",Angry Birds,2016,17.689,1.6,97,"Finland, USA","Clay Kaytis, Fergal Reilly",73000000,107509366,352333929
3122,"[{'id': 35, 'name': 'Comedy'}]",tt4824302,"[{'name': 'Open Road Films (II)', 'id': 16313}, {'name': 'Gulfstream Pictures', 'id': 20788}, {'name': 'PalmStar Media', 'id': 49152}, {'name': 'Capacity Pictures', 'id': 50491}, {'name': 'May Day Movies', 'id': 50492}, {'name': 'Rice Films', 'id': 60016}, {'name': 'Triad Film Works', 'id': 92143}, {'name': 'Beatnik Films', 'id': 92144}]",Mothers Day,2016,17.689,1.6,118,USA,Garry Marshall,25000000,32492859,48782670
3123,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt3774114,"[{'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'Onda Entertainment', 'id': 11802}, {'name': 'KrautPack Entertainment', 'id': 51570}]",Snowden,2016,17.689,1.6,134,"France, Germany, USA, UK",Oliver Stone,40000000,21587519,37279439
3124,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt2865120,"[{'name': 'Rainmaker Entertainment', 'id': 2213}, {'name': 'Blockade Entertainment', 'id': 30786}, {'name': 'Sony Computer Entertainment', 'id': 30794}]",Ratchet & Clank,2016,17.689,1.6,94,"Hong Kong, Canada, USA","Kevin Munroe, Jericca Cleland",20000000,8821329,13385737
3125,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt2978102,"[{'name': 'WWE Studios', 'id': 10339}, {'name': 'PalmStar Media', 'id': 49152}, {'name': 'PenLife Media', 'id': 60266}]",Term Life,2016,17.689,1.6,93,USA,Peter Billingsley,16500000,21256,243793
3126,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt3799694,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Waypoint Entertainment', 'id': 22842}, {'name': 'Bloom', 'id': 32554}, {'name': 'Nice Guys', 'id': 79791}, {'name': 'Misty Mountains', 'id': 79792}]",The Nice Guys,2016,17.689,1.6,116,USA,Shane Black,50000000,36261763,62788218
3127,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2980210,"[{'name': 'X-Filme Creative Pool', 'id': 1972}, {'name': 'Kasbah-Film Tanger', 'id': 2986}, {'name': 'Playtone', 'id': 4171}, {'name': '22h22', 'id': 17653}, {'name': 'Fábrica de Cine', 'id': 54537}, {'name': 'Primeridian Entertainment', 'id': 76642}]",A Hologram for the King,2016,17.689,1.6,98,"UK, France, Germany, Mexico, USA",Tom Tykwer,30000000,4212494,9169507
3128,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt4052882,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Ombra Films', 'id': 23513}, {'name': 'Weimaraner Republic Pictures', 'id': 67069}]",The Shallows,2016,17.689,1.6,86,USA,Jaume Collet-Serra,17000000,55124043,119100758
3129,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt2567026,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Team Todd', 'id': 598}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Roth Films', 'id': 16314}, {'name': 'Legend3D', 'id': 37455}]",Alice Through the Looking Glass,2016,17.689,1.6,113,"USA, UK",James Bobin,170000000,77041381,299457024
3130,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt3691740,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Walden Media', 'id': 10221}]",The BFG,2016,17.689,1.6,117,"USA, India",Steven Spielberg,140000000,55483770,183288689
3131,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt1700841,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony Pictures Animation', 'id': 2251}, {'name': 'Sony Pictures Entertainment', 'id': 5752}, {'name': 'Annapurna Pictures', 'id': 13184}, {'name': 'Point Grey Pictures', 'id': 16615}, {'name': 'Nitrogen Studios Canada', 'id': 46875}]",Sausage Party,2016,17.689,1.6,89,USA,"Greg Tiernan, Conrad Vernon",19000000,97685686,140705322
3132,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt3110958,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'K/O Paper Products', 'id': 7296}, {'name': 'TIK Films', 'id': 72441}]",Now You See Me 2,2016,17.689,1.6,129,"France, USA",Jon M. Chu,90000000,65075540,334897606
3133,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt4513674,"[{'name': 'Gravier Productions', 'id': 1824}, {'name': 'Perdido Productions', 'id': 12966}]",CafĂ„â€šĂ‚Â© Society,2016,17.689,1.6,96,USA,Woody Allen,30000000,11103205,43763247
3134,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",tt4034354,"[{'name': 'A24', 'id': 41077}, {'name': 'BlackBird', 'id': 77939}, {'name': 'Tadmor', 'id': 78874}]",Swiss Army Man,2016,17.689,1.6,97,"USA, Sweden","Dan Kwan, Daniel Scheinert",3000000,4210454,4935501
3135,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt3949660,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': '5150 Action', 'id': 47354}, {'name': 'Gama Entertainment Partners', 'id': 77208}]",Teenage Mutant Ninja Turtles: Out of the Shadows,2016,17.689,1.6,112,"USA, Hong Kong, China, Canada, Denmark, Germany, UK",Dave Green,135000000,82051601,245623848
3136,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1878841,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Chapter One Films', 'id': 55265}]",The Darkness,2016,17.689,1.6,92,USA,Greg McLean,4000000,10753574,10898293
3137,"[{'id': 27, 'name': 'Horror'}]",tt3065204,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Evergreen Media Group', 'id': 31375}, {'name': 'warner bross Turkey', 'id': 47502}, {'name': 'Soho VFX', 'id': 54392}, {'name': 'Atomic Monster', 'id': 76907}]",The Conjuring 2,2016,17.689,1.6,134,"Canada, USA, UK",James Wan,40000000,102470008,320392818
3138,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",tt1289401,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Montecito Picture Company, The', 'id': 4607}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Feigco Entertainment', 'id': 61791}, {'name': 'Pascal Pictures', 'id': 84041}, {'name': 'Ghostcorps', 'id': 84042}]",Ghostbusters,2016,17.689,1.6,116,"USA, Australia",Paul Feig,144000000,128350574,229147509
3139,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt1489889,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Bluegrass Films', 'id': 13778}, {'name': 'Principato-Young Entertainment', 'id': 37845}]",Central Intelligence,2016,17.689,1.6,107,"USA, China",Rawson Marshall Thurber,50000000,127440871,216972543
3140,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt4196776,"[{'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Captivate Entertainment', 'id': 25716}, {'name': 'Pearl Street Films', 'id': 29313}, {'name': 'Double Negative', 'id': 31922}, {'name': 'Perfect World (Beijing) Pictures Co.', 'id': 83871}]",Jason Bourne,2016,17.689,1.6,123,"USA, China",Paul Greengrass,120000000,162434410,415484914
3141,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0918940,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}, {'name': 'Beagle Pug Films', 'id': 46339}, {'name': 'Riche Productions', 'id': 86565}, {'name': 'Village Roadshow Films North America', 'id': 86566}]",The Legend of Tarzan,2016,17.689,1.6,110,"UK, Canada, USA",David Yates,180000000,126643061,356700357
3142,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt4094724,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Blumhouse Productions', 'id': 3172}]",The Purge: Election Year,2016,17.689,1.6,108,"USA, Japan",James DeMonaco,10000000,79213375,118587880
3143,"[{'id': 35, 'name': 'Comedy'}]",tt2823054,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'TSG Entertainment', 'id': 22213}]",Mike and Dave Need Wedding Dates,2016,17.689,1.6,98,USA,Jake Szymanski,33000000,46009673,77068246
3144,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",tt3416828,"[{'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]",Ice Age: Collision Course,2016,17.689,1.6,94,USA,"Mike Thurmeier, Galen T. Chu",105000000,64063008,408579038
3145,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt4786282,"[{'name': 'New Line Productions', 'id': 8781}, {'name': 'Matter Productions', 'id': 13554}, {'name': 'Atomic Monster', 'id': 76907}]",Lights Out,2016,17.689,1.6,81,USA,David F. Sandberg,4900000,67268835,148868835
3146,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt2788732,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Studios Motion Pictures', 'id': 3036}]",Petes Dragon,2016,17.689,1.6,102,USA,David Lowery,65000000,76233151,143695338
3147,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",tt3531824,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Allison Shearmur Productions', 'id': 47706}, {'name': 'Keep Your Head', 'id': 79963}]",Nerve,2016,17.689,1.6,96,USA,"Henry Joost, Ariel Schulman",19000000,38583626,85251425
3148,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt3263904,"[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'RatPac Entertainment', 'id': 28732}, {'name': 'Flashlight Films', 'id': 65359}]",Sully,2016,17.689,1.6,96,USA,Clint Eastwood,60000000,125070033,240797623
3149,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1355631,"[{'name': 'Good Films', 'id': 68620}]",The Infiltrator,2016,17.689,1.6,127,"UK, USA",Brad Furman,28000000,15436808,21011110
3150,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2005151,"[{'name': 'The Mark Gordon Company', 'id': 1557}, {'name': 'Green Hat Films', 'id': 3527}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Joint Effort', 'id': 83036}]",War Dogs,2016,17.689,1.6,114,"USA, Cambodia",Todd Phillips,40000000,43034523,86234523
3151,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt4853102,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Bros. Animation', 'id': 2785}]",Batman: The Killing Joke,2016,17.689,1.6,76,USA,Sam Liu,3500000,3775000,4462034
3152,"[{'id': 35, 'name': 'Comedy'}]",tt4651520,"[{'name': 'STX Entertainment', 'id': 47729}, {'name': 'Huayi Brothers Pictures', 'id': 78996}, {'name': 'BillBlock Media', 'id': 90185}]",Bad Moms,2016,17.689,1.6,100,USA,"Jon Lucas, Scott Moore",20000000,113257297,183936074
3153,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",tt2582782,"[{'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Film 44', 'id': 20153}, {'name': 'OddLot Entertainment', 'id': 36209}]",Hell or High Water,2016,17.689,1.6,102,USA,David Mackenzie,12000000,27007844,37879877
3154,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt4160708,"[{'name': 'Ghost House Pictures', 'id': 768}, {'name': 'Sony Pictures Releasing', 'id': 3045}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Good Universe', 'id': 17393}, {'name': 'Blind Man Productions', 'id': 86128}]",Dont Breathe,2016,17.689,1.6,88,"USA, Hungary",Fede Alvarez,9900000,89217875,157100845
3155,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1878870,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'STX Entertainment', 'id': 47729}]",The Edge of Seventeen,2016,17.689,1.6,104,"USA, China",Kelly Fremon Craig,9000000,14431633,18803648
3156,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt3522806,"[{'name': 'Davis-Films', 'id': 342}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Millennium Films', 'id': 10254}, {'name': 'Chartoff-Winkler Productions', 'id': 12252}, {'name': 'ME2 Productions', 'id': 80114}, {'name': 'Hurwitz Creative', 'id': 88016}]",Mechanic: Resurrection,2016,17.689,1.6,98,"France, USA",Dennis Gansel,40000000,21218403,125729635
3157,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",tt2404435,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Pin High Productions', 'id': 79566}]",The Magnificent Seven,2016,17.689,1.6,132,USA,Antoine Fuqua,90000000,93432655,162360636
3158,"[{'id': 18, 'name': 'Drama'}]",tt4975722,"[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Upload Films', 'id': 6724}, {'name': 'A24', 'id': 41077}, {'name': 'Pastel', 'id': 54950}]",Moonlight,2016,17.689,1.6,111,USA,Barry Jenkins,4000000,27854932,65046687
3159,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt2461150,"[{'name': 'Broadway Video', 'id': 1756}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Surefire Entertainment Capital', 'id': 34594}, {'name': 'Michaels-Goldwyn', 'id': 58553}]",Masterminds,2016,17.689,1.6,95,USA,Jared Hess,25000000,17368022,29674699
3160,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt4302938,"[{'name': 'Laika Entertainment', 'id': 11537}]",Kubo and the Two Strings,2016,17.689,1.6,101,"USA, Japan",Travis Knight,60000000,48023088,69929545
3161,"[{'id': 35, 'name': 'Comedy'}]",tt1473832,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Perfect World Pictures', 'id': 10338}, {'name': 'Miramax', 'id': 53009}]",Bridget Joness Baby,2016,17.689,1.6,123,"USA, France, China, UK",Sharon Maguire,35000000,24252420,211952420
3162,"[{'id': 18, 'name': 'Drama'}]",tt2547584,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Heyday Films', 'id': 7364}]",The Light Between Oceans,2016,17.689,1.6,133,"UK, New Zealand, USA, India",Derek Cianfrance,20000000,12545979,25975621
3163,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt4520364,"[{'name': 'Twentieth Century-Fox', 'id': 3408}, {'name': 'TSG Entertainment', 'id': 22213}]",Morgan,2016,17.689,1.6,92,USA,Luke Scott,8000000,3915251,8809407
3164,"[{'id': 18, 'name': 'Drama'}]",tt4341582,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Productions', 'id': 3166}, {'name': 'ESPN films', 'id': 18595}]",Queen of Katwe,2016,17.689,1.6,124,USA,Mira Nair,15000000,8874389,10367161
3165,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt1860357,"[{'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Summit Entertainment', 'id': 491}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Closest to the Hole Productions', 'id': 8537}, {'name': 'Leverage Entertainment', 'id': 8539}, {'name': 'TIK Film', 'id': 86900}]",Deepwater Horizon,2016,17.689,1.6,107,"Hong Kong, USA",Peter Berg,110000000,61433527,121790373
3166,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",tt1935859,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Scope Pictures', 'id': 11199}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'St. Petersburg Clearwater Film Commission', 'id': 68621}]",Miss Peregrines Home for Peculiar Children,2016,17.689,1.6,127,"USA, UK, Belgium, Canada",Tim Burton,110000000,87242834,296482446
3167,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",tt3631112,"[{'name': 'DreamWorks', 'id': 7}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Amblin Partners', 'id': 92138}]",The Girl on the Train,2016,17.689,1.6,112,"USA, India",Tate Taylor,45000000,75395035,173185859
3168,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",tt4981636,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'CBS Films', 'id': 5490}, {'name': 'Participant Media', 'id': 6735}]",Middle School: The Worst Years of My Life,2016,17.689,1.6,92,"USA, Cambodia",Steve Carr,8500000,20007149,23316139
3169,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt2140479,"[{'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Electric City Entertainment', 'id': 8600}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]",The Accountant,2016,17.689,1.6,128,USA,Gavin OConnor,44000000,86260045,155160045
3170,"[{'id': 18, 'name': 'Drama'}]",tt4824308,"[{'name': 'Pure Flix Productions', 'id': 79986}]",Gods Not Dead 2,2016,17.689,1.6,120,USA,Harold Cronk,5000000,20774575,24487848
3171,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt2119532,"[{'name': 'Icon Productions', 'id': 152}, {'name': 'Permut Presentations', 'id': 455}, {'name': 'Pandemonium', 'id': 8915}, {'name': 'Cross Creek Pictures', 'id': 10246}, {'name': 'Vendian Entertainment', 'id': 50481}, {'name': 'Demarest Media', 'id': 79916}]",Hacksaw Ridge,2016,17.689,1.6,139,"Australia, USA",Mel Gibson,40000000,67209615,175302354
3172,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt2513074,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Film4', 'id': 9349}, {'name': 'The Ink Factory', 'id': 28275}, {'name': 'Bona Film Group', 'id': 30148}, {'name': 'TriStar Productions', 'id': 53151}, {'name': 'studio 8', 'id': 77863}]",Billy Lynns Long Halftime Walk,2016,17.689,1.6,113,"UK, China, USA",Ang Lee,40000000,1738477,30930984
3173,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt1540011,"[{'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Room 101', 'id': 6302}, {'name': 'Snoot Entertainment', 'id': 15159}, {'name': 'Hurwitz Creative', 'id': 88016}]",Blair Witch,2016,17.689,1.6,89,"Canada, USA",Adam Wingard,5000000,20777061,45173154
3174,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3714720,"[{'name': 'Groundswell Productions', 'id': 4205}, {'name': 'Sycamore Pictures', 'id': 14319}, {'name': 'Sunday Night', 'id': 29312}]",The Hollars,2016,17.689,1.6,88,USA,John Krasinski,3800000,1016985,1138609
3175,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt4669986,"[{'name': 'Big Beach Films', 'id': 12808}, {'name': 'Raindog Films', 'id': 60263}]",Loving,2016,17.689,1.6,123,"UK, USA",Jeff Nichols,9000000,7751969,12957265
3176,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt3835080,"[{'name': 'Spectacle Entertainment Group', 'id': 10370}, {'name': 'Windy Hill Pictures', 'id': 18922}, {'name': 'Protagonist Pictures', 'id': 20277}, {'name': 'Bow and Arrow Entertainment', 'id': 37432}, {'name': 'PalmStar Media', 'id': 49152}]",31,2016,17.689,1.6,102,"UK, USA",Rob Zombie,1500000,779820,850419
3177,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt3416532,"[{'name': 'River Road Entertainment', 'id': 1246}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Apaches Entertainment', 'id': 8111}, {'name': 'La Trini', 'id': 53490}]",A Monster Calls,2016,17.689,1.6,108,"UK, Spain, USA",J.A. Bayona,43000000,3740823,47309313
3178,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",tt2543164,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': '21 Laps Entertainment', 'id': 2575}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Lava Bear Films', 'id': 32300}]",Arrival,2016,17.689,1.6,116,"USA, Canada, India",Denis Villeneuve,47000000,100546139,203388186
