imdb_title_id,title,year,genre,duration,country,language,director,writer,production_company,actors,budget,usa_gross_income,worlwide_gross_income,reviews_from_users,reviews_from_critics
tt0113691,Losing Isaiah,1995,Drama,111,USA,English,Stephen Gyllenhaal,"Seth Margolis, Naomi Foner",Paramount Pictures,"Jessica Lange, Halle Berry, David Strathairn, Cuba Gooding Jr., Daisy Eagan, Marc John Jefferies, Samuel L. Jackson, Joie Lee, Regina Taylor, LaTanya Richardson Jackson, Jacqueline Brookes, Donovon Ian H. McKnight, Rikkia A. Smith, Paulette McDaniels, Velma Austin",17000000,7603766,7603766,41.0,15.0
tt0113749,Mallrats,1995,"Comedy, Romance",94,USA,English,Kevin Smith,Kevin Smith,Gramercy Pictures (I),"Shannen Doherty, Jeremy London, Jason Lee, Claire Forlani, Ben Affleck, Joey Lauren Adams, RenÄ‚Â©e Humphrey, Jason Mewes, Ethan Suplee, Stan Lee, Priscilla Barnes, Michael Rooker, Carol Banker, Steven Blackwell, Kyle Boe",6000000,2122561,2122561,441.0,93.0
tt0113758,Man with a Plan,1996,Comedy,89,USA,English,John O'Brien,John O'Brien,,"Fred Tuttle, Bill Blachly, Bryan Pfeiffer, Bruce Lyndes, James Wallace, Tom Blachly, Kermit Glines, Euclid Farnham, Priscilla Farnham, Edgar Dodge, Barbara Kohn, Jamie Drysdale",100000,33402,33402,7.0,4.0
tt0113819,Mighty Aphrodite,1995,"Comedy, Fantasy, Romance",95,USA,"English, Latin",Woody Allen,Woody Allen,Sweetland Films,"Pamela Blair, Rene Ceballos, Elie Chaib, George De La Pena, Joanne DiMauro, Denise Faye, Marian Filali, Angelo Fraboni, Scott Fowler, Seth Gertsacov, Patti Karr, Fred Mann III, John Mineo, Christopher Nelson, Valda Setterfield",15000000,6468498,6468498,93.0,53.0
tt0113820,Mighty Morphin Power Rangers: The Movie,1995,"Action, Adventure, Family",95,"USA, Japan, Australia, New Zealand",English,Bryan Spicer,"John Kamps, Arne Olsen",Twentieth Century Fox,"Karan Ashley, Johnny Yong Bosch, Steve Cardenas, Jason David Frank, Amy Jo Johnson, David Yost, Paul Schrier, Jason Narvy, Paul Freeman, Gabrielle Fitzpatrick, Nicholas Bell, Peta-Marie Rixon, Jean Paul Bell, Kerry Casey, Mark Ginther",15000000,38187431,66433194,137.0,81.0
tt0113845,Money Train,1995,"Action, Comedy, Crime",110,USA,English,Joseph Ruben,"Doug Richardson, Doug Richardson",Columbia Pictures,"Wesley Snipes, Woody Harrelson, Jennifer Lopez, Robert Blake, Chris Cooper, Joe Grifasi, Scott Sowers, Skipp Sudduth, Vincent Laresca, Nelson Vasquez, Vincent Patrick, Aida Turturro, Alvaleta Guess, Vincent Pastore, David Tawil",68000000,35431113,35431113,69.0,44.0
tt0113855,Mortal Kombat,1995,"Action, Adventure, Fantasy",101,USA,English,Paul W.S. Anderson,"Ed Boon, John Tobias",New Line Cinema,"Christopher Lambert, Robin Shou, Linden Ashby, Cary-Hiroyuki Tagawa, Bridgette Wilson-Sampras, Talisa Soto, Trevor Goddard, Chris Casamassa, FranÄ‚Â§ois Petit, Keith Cooke, Hakim Alston, Kenneth Edwards, John Fujioka, Daniel Haggard, Sandy Helberg",18000000,70454098,122195920,313.0,86.0
tt0113862,Mr. Holland's Opus,1995,"Drama, Music",143,USA,"English, American Sign Language",Stephen Herek,Patrick Sheane Duncan,Hollywood Pictures,"Richard Dreyfuss, Glenne Headly, Jay Thomas, Olympia Dukakis, William H. Macy, Alicia Witt, Terrence Howard, Damon Whitaker, Jean Louisa Kelly, Alexandra Boyd, Nicholas John Renner, Joseph Anderson, Anthony Natale, Joanna Gleason, Beth Maitland",23000000,82569971,106269971,169.0,43.0
tt0113896,My Family,1995,Drama,128,USA,"English, Spanish",Gregory Nava,"Gregory Nava, Anna Thomas",American Playhouse,"Edward James Olmos, Rafael Cortes, Ivette Reina, Amelia Zapata, Jacob Vargas, Emilio Del Haro, Abel Woolrich, LeÄ‚Ĺ‚n Singer, Rosalee Mayeux, Jennifer Lopez, Alicia del Lago, Thomas Rosales Jr., Anthony Gonzalez, Michael Gonzalez, Esai Morales",5500000,11079373,11079373,23.0,18.0
tt0113957,The Net,1995,"Action, Crime, Drama",114,USA,"English, Spanish",Irwin Winkler,"John Brancato, Michael Ferris",Columbia Pictures,"Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker, Wendy Gazelle, Ken Howard, Ray McKinnon, Daniel Schorr, L. Scott Caldwell, Robert Gossett, Kristina Krofft, Juan Garcia, Tony Perez, Margo Winkler, Gene Kirkwood",22000000,50727965,110627965,181.0,57.0
tt0113965,Never Talk to Strangers,1995,"Crime, Drama, Romance",86,"USA, Canada, Germany",English,Peter Hall,"Lewis A. Green, Jordan Rush",TriStar Pictures,"Rebecca De Mornay, Antonio Banderas, Dennis Miller, Len Cariou, Harry Dean Stanton, Eugene Lipinski, Martha Burns, Beau Starr, Phillip Jarrett, Tim Kelleher, Emma Corosky, Susan Coyne, Joseph R. Gannascoli, Reg Dreger, Frances Hyland",6400000,6858261,6858261,36.0,17.0
tt0113967,New Jersey Drive,1995,"Crime, Drama",98,USA,English,Nick Gomez,"Nick Gomez, Nick Gomez",40 Acres & A Mule Filmworks,"Shar-Ron Corley, Gabriel Casseus, Saul Stein, Gwen McGee, Andre Moore, Donald Faison, Conrad Meertins Jr., Devin Eggleston, Koran C. Thomas, Michele Morgan, Samantha Brown, Christine Baranski, Robert Jason Jackson, Roscoe Orman, Heavy D",5000000,3565508,3565508,17.0,8.0
tt0113972,Nick of Time,1995,"Action, Crime, Drama",90,USA,English,John Badham,Patrick Sheane Duncan,Paramount Pictures,"Johnny Depp, Courtney Chase, Charles S. Dutton, Christopher Walken, Roma Maffia, Marsha Mason, Peter Strauss, Gloria Reuben, Bill Smitrovich, G.D. Spradlin, Yul Vazquez, Edith Diaz, Armando Ortega, C.J. Bau, Cynthena Sanders",33000000,8175346,8175346,133.0,36.0
tt0113987,Nixon,1995,"Biography, Drama, History",192,USA,"English, Mandarin, Russian",Oliver Stone,"Stephen J. Rivele, Christopher Wilkinson",Cinergi Pictures Entertainment,"Anthony Hopkins, Joan Allen, Powers Boothe, Ed Harris, Bob Hoskins, E.G. Marshall, David Paymer, David Hyde Pierce, Paul Sorvino, Mary Steenburgen, J.T. Walsh, James Woods, Brian Bedford, Kevin Dunn, Fyvush Finkel",44000000,13681765,13681765,170.0,88.0
tt0114008,Nothing to Lose,1995,Drama,108,USA,English,Eric Bross,"Eric Bross, Tom Cudworth",BMG Independents,"Adrien Brody, Michael Gallagher, Sybil Darrow, Tony Gillan, James E. Moriarty, Lisa Roberts Gillan, Frank Vincent, Gayle Scott, Greg Zittel, Jerry Moore, David Deblinger, Anna Manfredi, Paul Coughlan, Frank Page, James Vincent Romano",200000,15843,15843,14.0,9.0
tt0114057,Othello,1995,"Drama, Romance",123,"USA, UK",English,Oliver Parker,"Oliver Parker, William Shakespeare",Castle Rock Entertainment,"Laurence Fishburne, IrÄ‚Â¨ne Jacob, Kenneth Branagh, Nathaniel Parker, Michael Maloney, Anna Patrick, Nicholas Farrell, Indra OvÄ‚Â©, Michael Sheen, AndrÄ‚Â© Oumansky, Philip Locke, John Savident, Gabriele Ferzetti, Pierre Vaneck",11000000,2844379,2844379,49.0,30.0
tt0114069,Outbreak,1995,"Action, Drama, Thriller",127,USA,"English, Korean, French",Wolfgang Petersen,"Laurence Dworet, Robert Roy Pool",Warner Bros.,"Dustin Hoffman, Rene Russo, Morgan Freeman, Kevin Spacey, Cuba Gooding Jr., Donald Sutherland, Patrick Dempsey, Zakes Mokae, Malick Bowens, Susan Lee Hoffman, Benito Martinez, Bruce Jarchow, Leland Hayward III, Daniel Chodos, Dale Dye",50000000,67659560,189859560,147.0,71.0
tt0114095,Party Girl,1995,Comedy,94,USA,English,Daisy von Scherler Mayer,"Harry Birckmayer, Harry Birckmayer",Party Productions,"Parker Posey, Anthony DeSando, Guillermo DÄ‚Â­az, Donna Mitchell, Liev Schreiber, Omar Townsend, Sasha von Scherler, Lum Chang Pang, Elizabeth Beer, Richard Topol, C. Francis Blackchild, John Ventimiglia, Dwight Ewell, Teresa Lebron, Wendell Daughtery",150000,472370,472370,37.0,27.0
tt0114108,The Pebble and the Penguin,1995,"Animation, Adventure, Comedy",74,"Ireland, USA",English,"Don Bluth, Gary Goldman","Rachel Koretsky, Stephen Whitestone",Metro-Goldwyn-Mayer (MGM),"Martin Short, Annie Golden, Jim Belushi, Tim Curry, Alissa King, Stevie Vallance, Will Ryan, Neil Ross, Stan Jones, S. Scott Bullock, Philip L. Clarke, Shani Wallis, B.J. Ward, Hamilton Camp, Angeline Ball",28000000,3983912,3983912,40.0,8.0
tt0114113,The Perez Family,1995,"Comedy, Romance, Drama",113,USA,English,Mira Nair,"Christine Bell, Robin Swicord",The Samuel Goldwyn Company,"Marisa Tomei, Alfred Molina, Anjelica Huston, Chazz Palminteri, Trini Alvarado, Celia Cruz, Ranjit Chowdhry, Diego Wallraff, Ellen Cleghorne, Angela Lanza, Jose Felipe Padron, LÄ‚Ë‡zaro PÄ‚Â©rez, Bill Sage, Vincent Gallo, Billy Hopkins",11000000,2832826,2832826,19.0,16.0
tt0114148,Pocahontas,1995,"Animation, Adventure, Drama",81,USA,"English, Algonquin","Mike Gabriel, Eric Goldberg","Carl Binder, Susannah Grant",Walt Disney Pictures,"Joe Baker, Christian Bale, Irene Bedard, Billy Connolly, James Apaumut Fall, Mel Gibson, Linda Hunt, John Kassir, Judy Kuhn, Danny Mann, Russell Means, David Ogden Stiers, Michelle St. John, Gordon Tootoosis, Frank Welker",55000000,141579773,346079773,240.0,102.0
tt0114168,Powder,1995,"Drama, Fantasy, Mystery",111,USA,English,Victor Salva,Victor Salva,Caravan Pictures,"Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen, Jeff Goldblum, Brandon Smith, Bradford Tatum, Susan Tyrrell, Missy Crider, Ray Wise, Esteban Powell, Reed Frerichs, Chad Cox, Joe Marchman, Philip Maurice Hayes, Danette McMahon",9500000,30862156,30862156,168.0,36.0
tt0114194,The Prophecy,1995,"Action, Crime, Drama",98,USA,English,Gregory Widen,Gregory Widen,First Look International,"Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz, Viggo Mortensen, Amanda Plummer, Moriah 'Shining Dove' Snyder, Adam Goldberg, Steve Hytner, J.C. Quinn, Emma Shenah, Albert Nelson, Shawn Nelson, Emily Conforto, Sioux-z Jessup",8000000,16115878,16115878,198.0,63.0
tt0114214,The Quick and the Dead,1995,"Action, Romance, Thriller",107,"Japan, USA","English, Spanish",Sam Raimi,Simon Moore,TriStar Pictures,"Sharon Stone, Gene Hackman, Russell Crowe, Leonardo DiCaprio, Tobin Bell, Roberts Blossom, Kevin Conway, Keith David, Lance Henriksen, Pat Hingle, Gary Sinise, Mark Boone Junior, Olivia Burnette, Fay Masterson, Raynor Scheine",32000000,18636537,18636537,244.0,73.0
tt0114272,Restoration,1995,"Biography, Drama, History",117,"USA, UK","English, Latin",Michael Hoffman,"Rose Tremain, Rupert Walters",Avenue Pictures,"Robert Downey Jr., Sam Neill, David Thewlis, Polly Walker, Meg Ryan, Ian McKellen, Hugh Grant, Ian McDiarmid, Mary MacLeod, Mark Letheren, Sandy McDade, Rosalind Bennett, Willie Ross, David Gant, Benjamin Whitrow",19000000,4005941,4005941,49.0,28.0
tt0114296,Roommates,1995,"Comedy, Drama",108,USA,English,Peter Yates,"Max Apple, Max Apple",Hollywood Pictures,"Peter Falk, D.B. Sweeney, Julianne Moore, Ellen Burstyn, Jan Rubes, Joyce Reehling, Ernie Sabella, John Cunningham, Noah Fleiss, Lisa Davis, Rohn Thomas, Karl Mackey, Zygmund Szarnicki, Lee Alan McConnell, David Cutter",22000000,12096881,12096881,20.0,12.0
tt0114319,Sabrina,1995,"Comedy, Drama, Romance",127,"Germany, USA","English, French",Sydney Pollack,"Samuel A. Taylor, Billy Wilder",Constellation Entertainment,"Harrison Ford, Julia Ormond, Greg Kinnear, Nancy Marchand, John Wood, Richard Crenna, Angie Dickinson, Lauren Holly, Dana Ivey, Miriam Colon, Elizabeth Franz, Fanny Ardant, ValÄ‚Â©rie Lemercier, Patrick Bruel, Becky Ann Baker",58000000,53672080,53672080,130.0,47.0
tt0114323,Safe,1995,Drama,119,"UK, USA","English, Spanish",Todd Haynes,Todd Haynes,American Playhouse Theatrical Films,"Julianne Moore, Xander Berkeley, Dean Norris, Julie Burgess, Ronnie Farer, Jodie Markell, Susan Norman, Martha Velez, Chauncey Leopardi, Saachiko, Tim Gardner, Wendy Haynes, Allan Wasserman, Jean St. James, Steven Gilborn",1000000,512245,512245,128.0,61.0
tt0114345,The Scarlet Letter,1995,"Drama, Romance",135,USA,English,Roland JoffÄ‚Â©,"Nathaniel Hawthorne, Douglas Day Stewart",Allied Stars Ltd.,"Demi Moore, Gary Oldman, Robert Duvall, Lisa Andoh, Edward Hardwicke, Robert Prosky, Roy Dotrice, Joan Plowright, Malcolm Storry, James Bearden, Larissa Laskin, Amy Wright, George Aguilar, Tim Woodward, Joan Gregson",46000000,10382407,10382407,96.0,37.0
tt0114369,Se7en,1995,"Crime, Drama, Mystery",127,USA,English,David Fincher,Andrew Kevin Walker,Cecchi Gori Pictures,"Morgan Freeman, Andrew Kevin Walker, Daniel Zacapa, Brad Pitt, Gwyneth Paltrow, John Cassini, Bob Mack, Peter Crombie, Reg E. Cathey, R. Lee Ermey, George Christy, Endre Hules, Hawthorne James, William Davidson, Bob Collins",33000000,100125643,327311859,1294.0,258.0
tt0114371,Search and Destroy,1995,"Action, Comedy, Drama",90,USA,English,David Salle,"Howard Korder, Michael Almereyda",Autumn Pictures,"Dennis Hopper, Jason Ferraro, Robert Knepper, Griffin Dunne, Martin Scorsese, Rosanna Arquette, David Thornton, Linda Wahl, Christopher Walken, Illeana Douglas, Ethan Hawke, Laurie Godet, Randy Pearlstein, Vincent Angell, Nicole Burdette",4000000,389503,389503,23.0,6.0
tt0114388,Sense and Sensibility,1995,"Drama, Romance",136,"USA, UK","English, French",Ang Lee,"Jane Austen, Emma Thompson",Columbia Pictures,"James Fleet, Tom Wilkinson, Harriet Walter, Kate Winslet, Emma Thompson, Gemma Jones, Hugh Grant, Emilie FranÄ‚Â§ois, Elizabeth Spriggs, Robert Hardy, Ian Brimble, Isabelle Amyes, Alan Rickman, Greg Wise, Alexander John",16000000,43182776,134582776,217.0,51.0
tt0114436,Showgirls,1995,Drama,128,"France, USA",English,Paul Verhoeven,Joe Eszterhas,Carolco Pictures,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer, Robert Davi, Alan Rachins, Gina Ravera, Lin Tucci, Greg Travis, Al Ruscio, Patrick Bristow, William Shockley, Bobbie Phillips, Dewey Weber, Rena Riffel",45000000,20350754,20350754,470.0,167.0
tt0114478,Smoke,1995,"Comedy, Drama",112,"Germany, Japan, USA",English,Wayne Wang,Paul Auster,Miramax,"Giancarlo Esposito, JosÄ‚Â© ZÄ‚ĹźÄ‚Â±iga, Stephen Gevedon, Harvey Keitel, Jared Harris, William Hurt, Daniel Auster, Harold Perrineau, Deirdre O'Connell, Victor Argo, Michelle Hurst, Forest Whitaker, Stockard Channing, Vincenzo Amelia, Erica Gimpel",7000000,8367636,8367636,80.0,60.0
tt0114508,Species,1995,"Action, Horror, Sci-Fi",108,USA,English,Roger Donaldson,Dennis Feldman,Metro-Goldwyn-Mayer (MGM),"Ben Kingsley, Michael Madsen, Alfred Molina, Forest Whitaker, Marg Helgenberger, Natasha Henstridge, Michelle Williams, Jordan Lund, Don Fischer, Scott McKenna, Virginia Morris, Jayne Luke, David K. Schroeder, David Jensen, Esther Scott",35000000,60074103,113374103,154.0,119.0
tt0114534,The Stars Fell on Henrietta,1995,Drama,109,USA,English,James Keach,Philip Railsback,Butcher's Run Films,"Robert Duvall, Aidan Quinn, Frances Fisher, Brian Dennehy, Lexi Randall, Kaytlyn Knowles, Francesca Eastwood, Joe Stevens, Billy Bob Thornton, Victor Wong, Paul Lazar, Spencer Garrett, Park Overall, Zach Grenier, Wayne Dehart",13000000,99318,99318,14.0,13.0
tt0114536,Steal Big Steal Little,1995,Comedy,135,USA,English,Andrew Davis,"Andrew Davis, Teresa Tucker-Davies",Chicago Pacific Entertainment,"Andy Garcia, Alan Arkin, Rachel Ticotin, Joe Pantoliano, Holland Taylor, Ally Walker, David Ogden Stiers, Charles Rocket, Richard Bradford, Kevin McCarthy, Nathan Davis, Dominik Garcia, Mike Nussbaum, Rita Taggart, Takaaki Ishibashi",35000000,3150170,3150170,12.0,13.0
tt0114558,Strange Days,1995,"Action, Crime, Drama",145,USA,English,Kathryn Bigelow,"James Cameron, James Cameron",Lightstorm Entertainment,"Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore, Michael Wincott, Vincent D'Onofrio, Glenn Plummer, Brigitte Bako, Richard Edson, William Fichtner, Josef Sommer, Joe Urla, Nicky Katt, Michael Jace, Louise LeCavalier",42000000,7959291,7959291,249.0,110.0
tt0114576,Sudden Death,1995,"Action, Crime, Thriller",111,USA,English,Peter Hyams,"Karen Elise Baldwin, Gene Quintano",Universal Pictures,"Jean-Claude Van Damme, Powers Boothe, Raymond J. Barry, Whittni Wright, Ross Malinger, Dorian Harewood, Kate McNeil, Michael Gaston, Audra Lindley, Brian Delate, Steve Aronson, Michael R. Aubele, Karen Elise Baldwin, Jennifer D. Bowser, Pat Brisson",35000000,20350171,64350171,116.0,66.0
tt0114594,Swimming with Sharks,1994,"Comedy, Crime",93,USA,English,George Huang,George Huang,Cineville,"Kevin Spacey, Frank Whaley, Michelle Forbes, Benicio Del Toro, T.E. Russell, Roy Dotrice, Matthew Flint, Patrick Fischler, Jerry Levine",700000,382928,382928,152.0,41.0
tt0114608,Tales from the Crypt: Demon Knight,1995,"Action, Fantasy, Horror",92,USA,English,Ernest R. Dickerson,"Ethan Reiff, Cyrus Voris",Tales From The Crypt Holdings,"John Kassir, Billy Zane, William Sadler, Jada Pinkett Smith, Brenda Bakke, CCH Pounder, Dick Miller, Thomas Haden Church, John Schuck, Gary Farmer, Charles Fleischer, Tim DeZarn, Sherrie Rose, Ryan O'Donohue, Tony Salome",13000000,21089146,21089146,116.0,76.0
tt0114609,Tales from the Hood,1995,"Crime, Horror, Thriller",98,USA,English,Rusty Cundieff,"Rusty Cundieff, Darin Scott",40 Acres & A Mule Filmworks,"Clarence Williams III, Joe Torry, De'aundre Bonds, Samuel Monroe Jr., Wings Hauser, Tom Wright, Anthony Griffith, Michael Massee, Duane Whitaker, David Alan Grier, Brandon Hammond, Rusty Cundieff, Paula Jai Parker, Corbin Bernsen, Roger Guenveur Smith",6000000,11837928,11837928,62.0,37.0
tt0114614,Tank Girl,1995,"Action, Comedy, Sci-Fi",104,"USA, UK",English,Rachel Talalay,"Alan Martin, Jamie Hewlett",Trilogy Entertainment Group,"Lori Petty, Ice-T, Naomi Watts, Don Harvey, Jeff Kober, Reg E. Cathey, Scott Coffey, Malcolm McDowell, Stacy Linn Ramsower, Ann Cusack, Brian Wimmer, Iggy Pop, Dawn Robinson, Billy L. Sullivan, James Hong",25000000,4064495,4064495,188.0,72.0
tt0114660,Things to Do in Denver When You're Dead,1995,"Crime, Drama",115,USA,English,Gary Fleder,Scott Rosenberg,Miramax,"Andy Garcia, Christopher Lloyd, William Forsythe, Bill Nunn, Treat Williams, Jack Warden, Steve Buscemi, Fairuza Balk, Gabrielle Anwar, Christopher Walken, Michael Nicolosi, Bill Cobbs, Marshall Bell, Glenn Plummer, Don Stark",7000000,529766,529766,147.0,45.0
tt0114663,Three Wishes,1995,"Drama, Fantasy",115,USA,English,Martha Coolidge,"Clifford Green, Ellen Green",Rysher Entertainment,"Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, Seth Mumy, David Marshall Grant, Jay O. Sanders, Michael O'Keefe, John Diehl, Diane Venora, David Zahorsky, Brian Flannery, Brock Pierce, Davin Jacob Carey, David Hart, Scott Patterson",10000000,7027517,7027517,32.0,15.0
tt0114681,To Die For,1995,"Comedy, Crime, Drama",106,"USA, UK, Canada",English,Gus Van Sant,"Joyce Maynard, Buck Henry",Columbia Pictures,"Nicole Kidman, Matt Dillon, Joaquin Phoenix, Casey Affleck, Illeana Douglas, Alison Folland, Dan Hedaya, Wayne Knight, Kurtwood Smith, Holland Taylor, Susan Traylor, Maria Tucci, Tim Hopper, Michael Rispoli, Buck Henry",20000000,21284514,21284514,169.0,62.0
tt0114697,Top Dog,1995,"Action, Comedy, Crime",86,USA,English,Aaron Norris,"Aaron Norris, Tim Grayem",Live Entertainment,"Chuck Norris, Michele Lamar Richards, Erik von Detten, Carmine Caridi, Clyde Kusatsu, Kai Wulff, Peter Savard Moore, Timothy Bottoms, Francesco Quinn, Herta Ware, John Kerry, Hank Baumert, Linda Castro, John Sistrunk, Bob Bastanchury",6000000,5093707,5093707,21.0,20.0
tt0114709,Toy Story,1995,"Animation, Adventure, Comedy",81,USA,English,John Lasseter,"John Lasseter, Pete Docter",Pixar Animation Studios,"Tom Hanks, Tim Allen, Don Rickles, Jim Varney, Wallace Shawn, John Ratzenberger, Annie Potts, John Morris, Erik von Detten, Laurie Metcalf, R. Lee Ermey, Sarah Freeman, Penn Jillette, Jack Angel, Spencer Aste",30000000,222498679,406594102,538.0,193.0
tt0114746,Twelve Monkeys,1995,"Mystery, Sci-Fi, Thriller",129,USA,"English, French",Terry Gilliam,"Chris Marker, David Webb Peoples",Universal Pictures,"Joseph Melito, Bruce Willis, Jon Seda, Michael Chance, Vernon Campbell, H. Michael Walls, Bob Adrian, Simon Jones, Carol Florence, Bill Raymond, Ernest Abuba, Irma St. Paule, Madeleine Stowe, Joey Perillo, Bruce Kirkpatrick",29000001,57141459,168839459,589.0,176.0
tt0114781,Under Siege 2: Dark Territory,1995,"Action, Thriller",100,USA,English,Geoff Murphy,"Richard Hatem, Matt Reeves",Warner Bros.,"Steven Seagal, Eric Bogosian, Everett McGill, Katherine Heigl, Morris Chestnut, Peter Greene, Patrick Kilpatrick, Scott Sowers, Afifi Alaouie, Andy Romano, Brenda Bakke, Sandra Taylor, Jonathan Banks, David Gianopoulos, Royce D. Applegate",60000000,50024083,104324083,132.0,60.0
tt0114787,Underground,1995,"Comedy, Drama, War",170,"Federal Republic of Yugoslavia, France, Germany, Bulgaria, Czech Republic, Hungary, UK, USA","Serbian, German, French, English, Russian",Emir Kusturica,"Dusan Kovacevic, Emir Kusturica",CiBy 2000,"Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic, Slavko Stimac, Ernst StÄ‚Â¶tzner, Srdjan 'Zika' Todorovic, Mirjana Karanovic, Milena Pavlovic, Danilo 'Bata' Stojkovic, Bora Todorovic, Davor Dujmovic, Nele Karajlic, Branislav Lecic, Dragan Nikolic, Erol Kadic",14000000,171082,171082,138.0,47.0
